"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_xi" "se_MLE_delta"
0.119160696720247 0.152068323358578 0.0908250053022915 0.109432034512596 0.199131706460761 0.231541381824433
0.111792033585377 0.0979019625564632 0.0686362519478034 0.123012298204042 0.247209468102963 0.369037834771002
0.131653420970355 0.189964248559558 0.106943674745055 0.172389131221483 0.17640499205375 0.295882562403772
0.126943265301656 0.137518581393541 0.100731350267495 0.177835512203012 0.197880835387257 0.315617263992104
0.107723052625768 0.0979482944890437 0.0662684139903335 0.129869327014431 0.177304262456936 0.323233357618767
0.131596206595097 0.159430533410574 0.107569342188562 0.16453798915856 0.137833793568712 0.288926407035331
0.0838547189705794 0.12183936656571 0.0871619080929015 0.0946065847402616 0.209668433978047 0.257756837563882
0.126348900332421 0.130774505127168 0.0887081282669569 0.128569554629182 0.147255076002005 0.276093333133483
0.115374995642305 0.107343406609921 0.072237726040266 0.098911729031921 0.215547239464106 0.314409695832229
0.132684834982883 0.14604973193066 0.0909977447760831 0.0852905430066504 0.147654427095675 0.212196442970994
0.144178852796774 0.174953786000826 0.108992309127207 0.150096696071982 0.170955867520665 0.298538261919072
0.0965902734354234 0.10998327409241 0.0728759575345671 0.0898737960325166 0.167248326981812 0.297000443241129
0.0878184086538673 0.158228108776558 0.114053382837393 0.129459933383144 0.127110683465484 0.250766535149863
0.109546958222239 0.13848437506325 0.099095682760706 0.143515598319959 0.144797208613729 0.261927250869289
0.144988413472574 0.1890667119388 0.108245803531177 0.107855647431771 0.178597842323726 0.261225830514424
0.135396172045949 0.149549979242134 0.101394901077186 0.111041274116347 0.195675049523477 0.273502295910078
0.112523745900165 0.139606136060485 0.110513107411203 0.121678391980069 0.192346681519618 0.26985834929994
0.120552370184064 0.149953945647864 0.0907075694470523 0.135287737349099 0.174988681201431 0.292845410157669
0.0868502792043933 0.136854749241808 0.103369527893622 0.0916936923503874 0.164148179388247 0.268180900588863
0.102339844819549 0.129757274303658 0.0847500986271743 0.0932670777530506 0.17811438731219 0.2478716640265
0.126705891199616 0.157499690504441 0.111801450106943 0.108254957977635 0.23738449109839 0.343136508860842
0.133912381534348 0.128979361729461 0.0902448754906964 0.167929975094728 0.186157510989434 0.304827908846215
0.0691097081302667 0.0863968792619865 0.0729539027129876 0.0904203046597404 0.237259225549529 0.291143542120237
0.114547339092678 0.122717965662104 0.0853640926131377 0.143164861802119 0.180242267445572 0.364387262246279
0.129175432059651 0.158535157360362 0.0984233156386017 0.135994159869064 0.181219195129582 0.287426251960973
0.087671294926919 0.184412216059824 0.145455927603374 0.127781779661278 0.132658942847721 0.1735561149965
0.0688342625868544 0.154197963410066 0.11325234111794 0.0996976835149708 0.135166295800166 0.219177607384415
0.106169447477627 0.131371539284846 0.0804192073679128 0.118026748488427 0.136602611158444 0.314701450344977
0.136333483947436 0.131332635947086 0.0897501387527588 0.155094031168295 0.143483885719456 0.305355231364334
0.106654190704098 0.130269428224329 0.0833846544383374 0.107677893389924 0.191993620056153 0.297528343900722
0.117333287812007 0.130627505532301 0.087794048763186 0.128047805036827 0.164318505105154 0.300245445918388
0.104465687210101 0.118678262420877 0.0730855416630204 0.136822315812768 0.130907199954213 0.326409640796116
0.134268047002214 0.139128308156363 0.0959495614020033 0.0976794768662122 0.190713396823732 0.237956469001054
0.126183380023231 0.133465112168199 0.0804999698291816 0.105406997886952 0.136548862541127 0.283497897131657
0.130111760255069 0.139208152572398 0.089531858417364 0.114260140203066 0.185121031491338 0.283563931692071
0.0960192614192305 0.139807871020435 0.0796426259169624 0.107985085752914 0.160763698592797 0.235387758361061
0.12844495843755 0.185636866751444 0.114128029593634 0.138188143709931 0.200652909745797 0.316857901748094
0.121019962003701 0.158016531393147 0.0896509611789601 0.148520792036413 0.133724141067259 0.248025708431455
0.110137668074843 0.131554133456549 0.0820725987862095 0.102649922287581 0.204584139615599 0.297339113171863
0.122595610239472 0.149900791121762 0.107319315226773 0.0939768466152221 0.150744326115948 0.23416807533875
0.107287781221322 0.138027975297437 0.0748113339506328 0.107012261651464 0.184491373367824 0.314924197076957
0.118794550008811 0.172640505633126 0.0986875495447293 0.109864218365191 0.1719459086486 0.220173833621026
0.0990092912450476 0.101565764581452 0.07463698522584 0.11860056464653 0.182708293739617 0.32846465869623
0.128666182831756 0.175057883925962 0.0954478782629249 0.101195944496758 0.136695250191525 0.24400553814307
0.114756146940693 0.116310749533733 0.0754771789611295 0.10075209054831 0.200490525865083 0.282854518188698
0.119679814024032 0.151035989042035 0.0832652221170412 0.117922849355057 0.176309768112283 0.270237039633327
0.152138726491483 0.170862010532461 0.0988274625962852 0.108223629174298 0.137435960605169 0.252342620252814
0.0932539405056264 0.122500975910195 0.0841238474206528 0.0997807588596868 0.146830546139248 0.352738245727274
0.116315174827574 0.134689466794946 0.088788569363344 0.140424825646442 0.208499009611511 0.342046629165145
0.0968527604223164 0.120212682771757 0.0783891743609682 0.0969399650605625 0.184085513667146 0.297937694994352
0.143637582903774 0.164514530906243 0.097303902327258 0.128091597701852 0.14734566941535 0.237928143215828
0.106061167211853 0.143462596679414 0.0770254606133496 0.144769406108384 0.224501482406194 0.328068275515443
0.101584203178379 0.124891726135955 0.0793094831184031 0.0946154913454411 0.14295342516975 0.307128669266053
0.0926865094295547 0.0796702231826508 0.0517885528532844 0.123938213883601 0.209948386760146 0.364566429367424
0.153362617219123 0.168464572898071 0.0759019403627414 0.136966788304359 0.202705491931206 0.285847561814711
0.0707596293336427 0.218868885713901 0.169563995956176 0.107147255067072 0.152152973309868 0.178965806528618
0.13714707406753 0.143487145637306 0.0946585234308231 0.13840549593788 0.148894707069871 0.306845162967258
0.184710343592572 0.167958288022093 0.117390075126894 0.174627437674074 0.228461119972534 0.29678091285815
0.122083467349861 0.103849889346201 0.0994722506749458 0.142574216571726 0.179445339825844 0.31401665823741
0.0966325023296225 0.111339725132016 0.0853768146135006 0.124387332977849 0.153631862078543 0.206122160074511
0.0988985735692271 0.119197526967487 0.0738975845202062 0.111529696254559 0.208751359229471 0.30565442145512
0.136246306213656 0.134309707263751 0.0873696324088175 0.104891228884771 0.132266702056291 0.219643808162864
0.117561498986063 0.131504287692655 0.0990704135615047 0.123647621350812 0.126518221242535 0.281251437967133
0.127704111606689 0.139211936400684 0.10569918224725 0.114284946606045 0.172664872727744 0.290967666535861
0.118344811101167 0.117033589289267 0.0843359006162522 0.141108338190102 0.137484394813336 0.311508476716649
0.109532440654856 0.149187838427119 0.100570025597529 0.145116461069997 0.213762197837648 0.405996719567293
0.165515954881249 0.214084406354058 0.136756032227809 0.162467462100124 0.170254246068918 0.2691802809491
0.114806531476548 0.1216268508352 0.0945613082321233 0.107993032362667 0.198126828631757 0.316973136481702
0.121558360722749 0.139271221929247 0.109725786400123 0.147703687121883 0.125694083863875 0.273201312575385
0.108530682091372 0.134483359243788 0.0970715939072626 0.145245152108778 0.146487690294906 0.362204235060526
0.141471680321395 0.182931516126964 0.117417366554658 0.111406228015687 0.170779310153081 0.198672230809055
0.14504749111009 0.175650108074405 0.116786579098806 0.147668265413857 0.164885421160586 0.260097505577693
0.152853382810271 0.141772103266063 0.094632643509225 0.107604035059473 0.157744480353052 0.223361551449031
0.133202403069271 0.135959400730826 0.0928253670113874 0.104620790668866 0.189178087390401 0.263615745214801
0.13413376040875 0.190640744169447 0.116785531387383 0.116736151713872 0.182226137602022 0.288777931318303
0.122295071122646 0.16077537770458 0.0981816549067892 0.100077642426787 0.171876440161202 0.259450711286125
0.133979640957516 0.183260980498123 0.123842090349538 0.120032767483539 0.131332581518521 0.225294511052659
0.143937650318658 0.126457008549089 0.0945977429693946 0.124374338504001 0.126689946423737 0.26092497597479
0.126251519605481 0.207054822807512 0.134378668754673 0.146409578844023 0.276632250357984 0.415987868603585
0.119035705439472 0.225147899407065 0.182978892879267 0.151355280961355 0.205243991865794 0.240398002974253
0.112583908164252 0.129612514976566 0.0715428116615928 0.133934310111986 0.18598341995716 0.372062515492272
0.123850186787312 0.138562336512051 0.0928161696459288 0.161636069662223 0.137247421881834 0.310890522501362
0.121768349926522 0.132356002093447 0.0817629420320161 0.110464141026374 0.157144643664007 0.249121554009625
0.167275679129115 0.204007562292948 0.11549621462868 0.202625986326374 0.314604265840672 0.371965312937571
0.132700989800817 0.137399975716351 0.0965829400006933 0.139975870014681 0.211252534114966 0.337213064263165
0.134866279554392 0.199108383326511 0.120412118200488 0.131478894724573 0.139056995038078 0.235304454455289
0.111106267622931 0.0862470530332695 0.0526826096924913 0.125485806346252 0.238739956647908 0.326836397823456
0.107153848276297 0.10109088824327 0.061985185028576 0.132443711144527 0.204731405582447 0.331166291188235
0.130207326589155 0.147517025436624 0.0804516839794507 0.145043414164715 0.154342145245451 0.313162106861139
0.134121940972062 0.15924779821783 0.112451953532991 0.219261124089125 0.161513257373927 0.288156959750103
0.0852638791861893 0.129321898116653 0.0976857395609312 0.103845861492748 0.2060477020625 0.295031094445906
0.120906768919068 0.143115158547027 0.0898843621677982 0.131569946890381 0.145678885037302 0.280916476318139
0.148092757131615 0.175470485055833 0.1244844100522 0.140995446137369 0.101924033913243 0.226356684158819
0.191594243479811 0.165111901684104 0.138785538883454 0.116666312817167 0.183420406622663 0.187456881233437
0.126877403338363 0.141330156302483 0.0891976380513463 0.133305497777356 0.158735131937283 0.307964974278503
0.0781052163792568 0.100322997382043 0.0857377616699459 0.0835420286373619 0.164318756533489 0.229927159368763
0.110161762259264 0.13704394725782 0.0789936131077094 0.103929030049453 0.189194764665589 0.312646298114305
0.0992221287913727 0.116769131283766 0.0889406593878199 0.0993784362014632 0.137690708466791 0.279287439959065
0.0655868802936236 0.10142655176706 0.108731661052606 0.0883456705663268 0.13523480604844 0.216391726858221
0.108002439332776 0.109755662674653 0.0996859299556972 0.101449117066855 0.146447277425552 0.224979814051158
0.110936095937483 0.142538228337156 0.0793616925418226 0.167318135990173 0.152939602348481 0.387969636859808
0.124045531162473 0.156495301343606 0.0875707919429352 0.148352332076568 0.20299648261681 0.293511566429475
