"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_xi" "MLE_delta"
3.93986538642575 2.22985765312806 2.93269251475537 1.01795690104651 -0.174142137000275 0.990786725194408
3.94771212467088 1.99618807432394 3.02532038797935 0.973822396214469 -0.268846653981388 1.08100823159673
3.95094710714876 2.00372952580354 2.99178070742314 0.974556698668324 -0.259933399258913 0.925641810510707
3.94379595212817 2.09711511975624 3.07524511468343 1.02615901468739 -0.149861863993836 0.734193560255697
4.08896180245834 1.95472760002634 2.8746982782288 1.06134715070119 -0.2563362720301 1.01435954478582
3.97809786503729 2.06413155367671 2.99782220961288 1.06214204402967 -0.240492529967885 1.10441352560706
4.06353390815459 1.92290181658522 2.99555507416561 1.05241318369443 -0.272137473684469 1.03866731040062
4.01362649526056 1.94964042992236 2.97264421738655 1.00100759336094 -0.272114555930019 1.00993325382165
3.9922418931921 1.92166936638035 3.05412305679028 1.01415985357899 -0.230433501224725 0.973685096243318
3.95395239525911 2.20321116173176 2.95505983209653 1.04334009177376 -0.186156672205644 0.93864844255318
3.99244427522642 2.04932259234906 2.94951445090195 1.03641596061084 -0.211512099651452 0.96981171595404
3.92647169452458 1.95220624256644 3.1705130158743 0.977544224227755 -0.20898406500033 0.803949623167767
3.8933832653397 2.09474881070951 3.03338944624413 1.00216300063742 -0.278706827246026 0.988045423748534
4.00762441119466 1.98358136076106 2.97256393121464 1.01907529157241 -0.340118143010841 1.24445992161599
3.93087507965598 1.97369219387824 3.06833994239339 0.9389701236496 -0.206111871175814 0.970446231650886
3.860444371413 2.15390762299066 3.07478462372041 0.96193449393114 -0.181755846083888 0.985976192420003
3.9693994274532 1.96155830129797 3.03223380327827 0.981484460486738 -0.194943596786019 0.906426579799831
4.03218898262359 1.9368472271125 2.97708238696253 0.989021185507416 -0.186591175004528 0.987015132819429
3.96400884084441 2.01390033061297 3.0156061393171 1.01494177672947 -0.245848730877247 0.993599617483398
3.96798601216113 2.001810424474 3.0016054224372 0.976460102402711 -0.266747577426774 1.07054819453362
4.09359536909003 1.98622614824854 2.92956397704046 1.05482318529651 -0.20165375898837 1.14439296320269
4.06317625583973 1.93570299214468 2.98107509072592 1.0033550816642 -0.228071684274838 1.09149161793456
3.96879969777403 2.09101677760794 3.02131297511314 1.03044123023918 -0.194435832472019 1.07013600518142
3.92061898613361 2.04317534485369 3.03412376182041 0.959023654257868 -0.15554359460461 0.733968112963072
3.99393568531638 2.06721100171078 2.98015679972079 1.03944709296018 -0.221112616000517 0.974311287481681
3.98941489261256 2.16473388021075 2.90671647878575 1.07577060844394 -0.222464130590258 1.01442087483753
4.02353170428358 1.91680978495957 3.02912994355472 1.05240243193492 -0.263909204509924 1.01220128793785
3.92968177103936 2.07794052473596 2.96011231073935 0.989430430360127 -0.283426319585398 1.1401910261897
4.04085536607762 1.97053863034065 2.95185535568802 1.04222395900144 -0.204255627952132 0.96894146599774
3.9806788959704 2.0094001361701 3.01357153203685 1.05596879141912 -0.284139924409277 1.1129875384081
4.05707038658693 1.93344154925949 2.97437452224132 1.06911811728081 -0.297681882904845 1.05606057467101
3.80271775000804 2.12754860856805 2.99424005098082 0.957762025800877 -0.337559812365034 0.96152896192192
3.93060708037012 2.04100011376207 2.95852674406366 0.91471726214878 -0.173341447489169 0.942761324960956
4.02355110659716 1.95631040575755 2.97692213194957 0.999520599295298 -0.22458832331211 0.99312682938491
3.95005509524146 2.07090346249543 3.07438422458357 1.04434232153519 -0.32151787457424 1.15590645617325
3.86848602630121 2.09877609835495 3.03747731931334 0.962973696671043 -0.154485843293728 0.879301204125369
4.01123591884725 2.04783157093243 2.98294966065293 1.0048967322106 -0.21705152684169 1.12127022352537
4.01201127620598 1.97979483812965 2.98525847800878 1.01187373859785 -0.178798247040284 0.948637380638871
3.98931139419547 2.05309857584364 2.92998884995547 1.00637664850834 -0.230906122007998 1.08725549465511
3.98216330003138 1.98089926421817 2.9986291507063 1.0022791885192 -0.278274720997235 1.02219716189599
4.0101448896508 1.93273070530417 3.02743450450242 1.01420193745114 -0.238400806346632 0.982762337712579
