"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_xi" "se_MLE_delta"
0.0558865873844216 0.0690341882904848 0.0699642964590709 0.0646842676178461 0.0533986969145806 0.138698032491377
0.0465298451510401 0.0400139524556347 0.0572832447014239 0.0646018447461734 0.0532828244183902 0.134851202190247
0.0478864782124132 0.0507058475128009 0.0537149923492702 0.0547811387825058 0.0509828395362764 0.136128934237215
0.0586045008670049 0.0647179354653492 0.0631567020404366 0.0533902510712991 0.0523139110864964 0.149134384139905
0.0406998287452637 0.0457167381890995 0.0344363655213879 0.0646695901820664 0.0568947055529275 0.136199638302905
0.0398886249072474 0.0302008971172224 0.0663677703881693 0.0525917899203384 0.0366132087793467 0.125495960506164
0.0474524567851161 0.054697674833489 0.0649781644866505 0.0630788658337729 0.043371072322103 0.140010598579827
0.0418431750751809 0.0559277805581113 0.0554291108244156 0.0636866392345883 0.0537046335224038 0.122009167807523
0.0496844890814512 0.0486295673616197 0.0596437774650982 0.0591232402082828 0.0498315287997193 0.131602710386122
0.0565145108293313 0.0585672544794623 0.0524376150246751 0.0629749907327405 0.0528959400337414 0.132621346171698
0.0683740385409692 0.0775366540856849 0.0770435663483041 0.053618870077181 0.0575428879856989 0.133048526706744
0.0662496221781271 0.0659040062026855 0.075558757531577 0.0562617891954745 0.0570254596299862 0.134280490576116
0.00117290656534414 0.0012183504354996 0.00136359026181537 0.00158188081276587 0.00139380388177485 0.0015819484451696
0.0519825186914562 0.0433952989950766 0.0579140435968526 0.0665502014925907 0.0535411871177533 0.134607667346726
0.0596419778916408 0.0636425034400198 0.072209684599951 0.0477123147363017 0.0399949481644109 0.107991587480431
0.0529538070625684 0.0448621736356766 0.0491287930446499 0.0575222730039897 0.0553449666441421 0.134829850987073
0.0381736735289031 0.0505877329490492 0.0513469398107384 0.0712406545606887 0.0498607944332471 0.148003699685557
0.0507777487224642 0.0620051068657283 0.0549671451982236 0.0638950769981336 0.0438296101705314 0.144979899247346
0.0345567411110594 0.061118630876578 0.0567608670798065 0.0623613640852752 0.0643404883762363 0.123027022951467
0.0486708075797072 0.0426845096345798 0.0530771746360452 0.0663393010693522 0.0641514956750496 0.162365550504071
0.0468538590868032 0.0730404474175592 0.0379902326652691 0.0546173234515646 0.0420115872990736 0.119910414116679
