"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_xi" "MLE_delta"
4.00509155294354 2.19764496880558 2.6614428848786 1.02426716594289 0.242883056169458 1.30164039579414
3.11636376434916 2.40817767886971 3.58027862697642 0.324513122910677 -1.31715098429756 2.67993865992166
3.92976821255219 2.20633830658719 2.89662145937009 0.768310155717641 0.552205544238396 0.242286364944873
2.6729255248431 2.02645644198939 4.18702368589834 0.959600266729678 0.0973365805232391 0.316758328757323
3.63194755046342 1.53162472931964 3.4024569189004 0.632584637168522 -0.401548995471851 1.33275486120531
4.21095325145356 1.80309824454975 2.9865305971017 0.93922946406321 0.401236039539649 1.44900217442541
4.2814737872665 1.74122147012098 3.17237980245515 1.0068623342358 0.568205210227777 1.84742087625456
3.30070224330797 3.01487581873714 1.91378790908736 0.632296313557532 -0.133499183821941 0.363316667027892
4.24607163165338 1.80093033160555 2.75841691969918 1.31369886710992 0.363846084653541 1.6715621497827
4.28441698157627 1.95487306445099 2.72998945340508 1.21771259869498 0.464465655089399 1.88447304521223
4.03704833410801 1.74214644042532 3.05368458504731 0.883213465542033 0.290192776201934 1.04711910922073
4.2105473829783 1.99630140809177 2.87255217338375 1.04914996643069 0.309697261237962 1.92730309443106
3.77483388920757 2.12535508921704 2.96967413561285 0.823816105761156 0.308703565033409 1.09592465174975
3.34552831150308 1.8747483664361 3.89029332741777 0.897107516497297 0.671365692088361 -0.107810372751474
4.15045276459133 1.79483288380026 2.83282714658044 0.77732828493051 0.763259717326189 0.726225678931046
3.98836976416515 2.44271597665384 2.40024832750386 0.89715075359668 -0.141180525100606 1.5852152102658
3.86384419999488 1.81526492196574 3.22445864502523 1.03194107030144 0.310369282946018 1.02230743819408
2.75702746590271 2.65501976923226 3.88663367305364 0.558572761737752 0.0754622373697615 0.325529440647623
3.1075547136504 2.27454298815139 3.04771026659208 1.09036382505691 0.537044648007613 -0.125047616665043
3.50528502522812 1.41795531765756 3.29904363122522 0.500717105485682 -0.645948607983475 0.856580368157169
4.14454580157361 1.84196516458167 3.13804768291834 1.14848265932054 0.762706105886034 0.913652753161209
2.74803920335034 2.15183931646465 4.28792533864509 1.43083758714203 0.745999325710875 -0.0873465499212793
4.33619746419019 1.74296271475717 2.87352878623878 0.853651025151463 0.676808159628021 0.810379162794368
4.15028418509882 2.17999780650622 2.53610367858663 0.641255262584642 -0.192203830321256 2.33131043839903
3.63196335513276 1.40337433636522 3.9453447754715 1.13236002254278 0.214986743377609 0.792129892182136
4.08667272674734 1.97630302105114 3.07787633768375 1.12274248070113 0.808156324559694 1.20605899722509
3.69517501241746 2.87203132200737 2.31158452968582 0.926809151124742 0.17709257525153 0.919062925479244
3.99192180669472 2.00455129583741 3.03681719384256 1.06704360957853 0.48361317818571 1.13725922032323
4.28141299138955 1.9643909161942 2.83674198895293 1.17574272457685 0.768912158104756 1.04690124430528
3.96465396939711 2.0381040495197 3.13981961589748 1.00675473268873 0.393033298383566 1.56256569549962
4.30119219656425 1.71682155607648 3.12010309841747 1.15859845038571 0.853513456198826 1.22209010771814
4.30649237630206 1.67029210170198 1.70326030508592 0.637624265755857 0.0320388014092897 0.288408735444078
2.99410211602458 2.84034582343523 3.33002062038135 0.676710471143625 0.105532579702061 0.28891484474125
3.94902459786247 2.55271198459254 1.91268108213527 0.643856921923453 -0.0355282282242727 0.749400176337538
