"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_xi" "se_MLE_delta"
0.165747486740421 0.160426538777041 0.166958055419322 0.180556018441627 0.220358894457958 0.418462874034028
0.0839163636527387 0.0452006115524638 0.0405107280848958 0.113731323203903 0.566950935743372 0.796476975830372
0.208233443813668 0.184320467916276 0.262101571566498 0.106550219009197 0.163626402317502 0.229729894718887
0.153497071126656 0.204884624656482 0.333572290308817 0.172211435279212 0.223818607355235 0.240502022077888
0.117260121585555 0.138698804339552 0.13303066537715 0.109414823361245 0.280479817025611 0.406396072121199
0.1658904377704 0.142233430463724 0.167014119082772 0.152783439994287 0.204023243912389 0.467403804343316
0.112666670945519 0.0819998611706193 0.145224556109092 0.155677710922182 0.205887649392262 0.477399054667549
0.17015263488077 0.20250036559026 0.205676221457384 0.108985291423485 0.241657511512387 0.2643734463935
0.147940344747446 0.146424190904129 0.200604053940677 0.226458423377274 0.182363774830511 0.448515146378755
0.124016370317649 0.131776597474096 0.119668566398469 0.211073083593401 0.274585307081917 0.666918662687198
0.157317530252999 0.188182825352301 0.204735356375523 0.129815907592901 0.163563205562854 0.370133279459474
0.17857219850665 0.151676480764354 0.204477702170623 0.180797350345825 0.233580073540457 0.517111571298428
0.14868893513245 0.16989875507987 0.18392943699095 0.129717706628304 0.226199777359751 0.374031116777039
0.00135163487514844 0.00137212511993016 0.00138980459491489 0.00152612600838085 0.00143051110650804 0.00152707659902874
0.125292952786623 0.0728703158089974 0.145034555251798 0.12923937334513 0.202007454795718 0.304012700650647
0.159321237771666 0.186317767400891 0.167707502919298 0.145621416510374 0.325570464253079 0.550526089470019
0.125460071337327 0.199776377385891 0.204727457246711 0.222779923638829 0.298565983322143 0.455349320773463
0.181188740389072 0.209209907654845 0.200766433341411 0.0888711436003597 0.20547066007924 0.220242760953046
0.00287777392792475 0.00290713266243927 0.00183251076386622 0.00326769663872534 0.00200314548520832 0.00326420630389374
0.141715691852551 0.14350051511634 0.145524945897115 0.0931758264302708 0.261150380485939 0.302157668953718
0.136465780249283 0.170567801114443 0.282216268697707 0.261999403193253 0.220082284992311 0.315572683228442
0.00162683487882102 0.00195995977511916 0.00190852504761274 0.00182413867190176 0.0018594554511177 0.00198588070605046
0.16652500200629 0.166477946768711 0.146431146124257 0.123819298949465 0.162654081898411 0.30012440947991
0.129663703417603 0.158874669902548 0.168183024757289 0.149834638380813 0.404132040144101 0.799525802882705
0.224794896773886 0.195439619192511 0.243601680940996 0.222610590708463 0.210940471494048 0.340610367437778
0.159718783793191 0.114365383557674 0.141109954491031 0.209170000706179 0.20908780781352 0.395526798685273
0.194855035669516 0.20294991271434 0.201773409080693 0.14775160309858 0.169175967632952 0.336704930376948
0.160628207593246 0.204299356979137 0.211449417752131 0.157720781683385 0.132798988562709 0.360900372578565
0.176667255834166 0.128268193422722 0.108875054342484 0.192715983014229 0.201383205184269 0.341789614832209
0.137371024197909 0.130725688913586 0.13564228898899 0.163073202914756 0.197738983604145 0.436605505903967
0.304911363813784 0.0969281586564092 0.279709010221037 0.220280434176693 0.314981691241003 0.384738976233608
0.188421848832033 0.19679601914781 0.255852896200451 0.0927877921952716 0.14925113275434 0.236450458663976
0.167788223237252 0.20639247136824 0.224512114037761 0.104170176078728 0.186970622751606 0.245851839505476
0.143709919106016 0.158124449663529 0.177404760183453 0.0997139272424228 0.225386228710881 0.300057874243025
0.201556286603144 0.14678701907622 0.186757193455628 0.153148171518089 0.363268781451325 0.600784951506639
0.122171589058655 0.0867201591301828 0.145455435414087 0.163392014631006 0.217398803073565 0.591267403691231
0.110529136217583 0.0605810514630094 0.059154401440762 0.324279443095927 0.515638425792148 1.0507790740399
0.102926222048694 0.153886760696315 0.18265090369328 0.125494209093333 0.161577407638898 0.289143029623087
0.102704892624112 0.132591043873182 0.170220428090307 0.223779894225136 0.261480513190493 0.403621920513267
0.118015124292221 0.117406064522929 0.117663529611297 0.115093355750858 0.233212749487364 0.528118181788762
0.119284364835267 0.141107367330384 0.215650968733262 0.177784978888141 0.251985186748952 0.331336862837298
0.155724305615946 0.182635748063693 0.151145859386375 0.176521483626987 0.258357362629874 0.494055941050637
0.165374986811641 0.179863807037683 0.195673025317694 0.107670105019505 0.305733770820191 0.437483476921138
0.136256484996384 0.151665304217157 0.142153495845649 0.139573663170964 0.216785000703981 0.605890288495888
0.143518784626638 0.144870111693513 0.230271686308753 0.155195099318435 0.34572550799623 0.44547158167467
0.137661159423502 0.171708927056795 0.181388196593831 0.100040001021142 0.237339080988924 0.405897930780592
0.199339906438551 0.129822743997855 0.185971017958685 0.183881688763124 0.388563331484985 0.500664368366692
0.260186752533079 0.250842604009957 0.270186306289731 0.15816847774927 0.273368503601435 0.270866940786653
0.143453252728779 0.108739207366518 0.217381443098108 0.164038401654993 0.220995511736212 0.400479513230978
0.154606965985616 0.152172322502007 0.162363528739023 0.128314671978138 0.271500663945386 0.399028777146805
0.137057004429781 0.313305595966606 0.275653793978273 0.149391014356616 0.21120949614128 0.294043491486812
0.187807111149597 0.178146928863477 0.160778101473629 0.153008736739851 0.177807355702173 0.349477783235777
0.206663969083642 0.121820751274635 0.34938497607836 0.167869878837949 0.291947178148158 0.412724689208658
0.156531905536648 0.15893285729549 0.125057282861262 0.14042112203926 0.278966444170248 0.487606134858816
0.152661025318705 0.155371180888638 0.189380157229036 0.138278810917865 0.198465653365015 0.397131594685714
0.00273218813668441 0.00283272619129917 0.00275131235086669 0.00279059536484896 0.00288809855337605 0.00286242340476422
0.185460269699561 0.182283869625317 0.225971301540814 0.134788745185694 0.249551285774084 0.314255368826984
0.00251861582076636 0.00365187689652635 0.00548394982740266 0.00444757236129623 0.00556085678348861 0.00447803166676858
0.130331050521067 0.144722046228135 0.158293464530629 0.118984570116852 0.184957940143982 0.421883482799489
0.177891411499391 0.217485904124428 0.22591111705419 0.146368499233789 0.209058555792804 0.271647474635515
0.00202853511047998 0.0020262555095937 0.00169165758159883 0.00190625738230244 0.00198184649082409 0.00190102637544321
0.232769660806724 0.228783279089749 0.221220059930686 0.337293931183284 0.582014540237575 0.499229514944742
0.231776280551539 0.137497054253668 0.215896190817977 0.190571568566163 0.236246809409592 0.403864833810856
0.127910088408618 0.147635971710338 0.199487556225137 0.131436214146292 0.181139454991931 0.446859747477865
