"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_xi" "MLE_delta"
4.09592184360458 1.98782265357326 2.9374107069461 0.874991267369455 0.456552546362252 1.1981351116083
4.16383525396442 1.91337940259427 2.87563543165325 1.17072760573965 0.652911929290892 0.806987484241063
4.22990938215825 2.0067775280124 2.8728127861084 1.25710810782885 0.730736412958201 1.36836680873016
3.98613149074 2.09940578038158 2.94343700409578 0.774422892325144 0.432279708417718 0.852496863071069
3.74639363061208 2.12158655419029 3.32804637656698 0.915273844685218 0.384602962344167 1.14253943836009
4.03694210913887 2.21693900901525 2.94467350604809 0.903481499820578 0.616926302789536 0.946696520544919
4.00594542434784 1.69976397880272 2.96562092590302 1.00090270353317 0.463818293048567 0.655591344404404
4.18559883582265 2.01810930652311 2.52365958147794 1.17485712393783 0.474973443644052 0.962881507776964
3.33992104816393 2.26684358575773 3.36040163983569 1.10347099245229 0.529881053602428 0.304001380746825
4.00426009598787 2.04110280452793 2.83757306121266 1.0054702780286 0.514182887548316 0.669924621279069
3.54055019363949 2.15258427795304 3.00589003544824 0.814998314245089 0.0168447680048399 0.73962371729587
4.28950938554366 1.91155821675974 2.84014307509805 1.079886356412 0.635966250415034 1.18072256096705
4.42501675697099 1.76074025649673 2.7665388196832 0.902861407883497 0.828094080981963 1.16270445202385
4.02611378109056 1.97248137551034 2.90387891991646 0.929771625204685 0.353936651551097 0.981275602314135
4.32674667056977 1.76085774665202 2.91303948254196 1.08579407621129 0.544568592915765 1.51920608683642
3.64591092967492 2.23117284687894 3.26388431515003 1.63378912257047 0.875519762810749 0.324754037917151
4.02534272238931 2.2277069034963 2.48828185061344 0.997254276743776 0.246445862122019 0.996618218910705
3.99017914542898 2.0915290510488 3.05281074003156 1.00015623085877 0.41523788778139 1.39321898258037
4.15421949009892 1.89998958312379 2.98502029947861 1.03496774194893 0.521080817575423 1.28373436723887
3.9856209364805 2.13275622080312 2.6626875159234 1.12906784713448 0.453202009533739 0.792267319494845
4.03868352351299 1.53744174535014 3.38385680224329 0.799898597672187 0.342258983618535 0.736907568351252
4.17231732833196 1.89059953561517 3.29087458522845 1.19968862554365 0.765817636397825 1.36139990069388
3.63385314361932 2.2405687445549 3.31500608595593 0.928712712607533 0.162177232411658 1.16983755380571
4.10836089377092 1.92553484417132 2.90218968503301 1.01095938369977 0.388975952113117 1.34721333928497
3.97532347653374 1.91102818819792 2.93239449619125 0.951352736237982 0.191513431912678 1.32007426009595
4.0153066542653 2.0564565354235 3.05386995773636 0.984069858174305 0.447392428852982 1.19252982779487
4.31454025879429 1.96049063011582 2.78924560804074 1.06943528709997 0.635706193702425 1.32182640545868
4.27522979418876 1.91085007098277 3.03721641191747 1.21964788109471 0.755099307124892 1.46723017137775
4.2604069780461 1.5082377950951 2.92336324253391 1.01860831580242 0.574769621628144 1.10478090660894
3.65761909606539 2.44584263874706 2.80065462303504 1.20345950615382 0.356248480691481 0.768125649315465
3.83031783943687 1.53190297024783 3.57482310277 1.13215497777581 0.390949872035417 0.942595911984142
4.00816593665933 1.97605890476688 2.8406266328069 0.832813681845042 0.269727870910141 1.13297126760791
4.0813405426261 2.06454712531921 2.95408475571024 0.961310614813879 0.649682932732027 0.890267473524439
4.11943321964748 2.10022058563802 2.86314528876454 1.11703302043552 0.493084401915838 1.25379932111288
4.11428480377146 1.88573770207306 3.15232553312792 1.2271103571272 0.733976132316433 0.886734723207479
4.23062419222063 1.35252780393009 2.54104345151956 0.922464909805579 0.305620308722149 0.429538237885157
3.67459093087836 2.60764565945442 2.62413235760553 1.03309339597435 0.200214246579996 0.827810435116435
4.2283534740778 1.9913419184049 2.9530307908247 1.04219554213191 0.722104024263753 0.979668215664737
3.19128498459916 1.74176247351007 4.06603967803941 0.834806460624143 0.0589972835698549 0.73361654610937
3.96480997364475 1.9280545236074 3.05985978524264 0.981721783720641 0.380572076332575 1.02503414492244
4.00625883241202 2.02565315446319 3.0775794127097 0.858658526871525 0.349213876353942 1.22109173877954
3.94594230707522 1.53476850614611 3.26781253364174 0.8930504897913 0.174438211062598 1.18423378907625
4.09050313790016 2.07036365996523 2.93103329654222 1.08833941538244 0.612855928971571 1.11208966062077
4.07097303076257 2.07214336235407 2.9863960123169 0.968106676102734 0.703130703817216 0.619433110172639
4.17026116302497 1.797932665398 2.89332755860394 0.769846251280841 0.491378862749627 0.581146648143562
4.23247106562763 2.25810805805964 2.70511396887384 0.95550096036025 0.823311077458521 0.582455995082502
4.26909803968819 1.96836433421263 3.02280329532463 1.07457042767123 0.699072400685407 1.35434050102519
4.31434812150776 1.87930869915039 2.88731711128674 1.23911020526661 0.788248744243807 1.46299204743826
3.75368050326069 2.21341039278437 3.16941443289421 0.955264065986285 0.417843332192547 0.982665422989421
3.93056009021965 2.2240251847528 2.70432740874594 0.918787617336322 0.413504817566715 0.913879868911594
4.36405412831136 1.9112505728295 2.77194245431337 1.42235843825917 0.634306140622863 1.61527992777045
4.01209841891903 1.89534962486687 3.03760377756992 1.03454921570571 0.305101557254396 1.37960756799268
3.97951006862619 2.14398469254892 2.87135540923291 0.796582650715189 0.440252229277236 0.89733605342244
4.18760338736678 1.92027081931752 3.10602834757542 0.960321024291393 0.648501017851717 1.30113169787399
4.19450487972697 1.87259319274239 2.81042155138941 1.08969910517372 0.423775153717802 1.47802904979028
4.1163072321323 2.04999385682693 2.97718492297687 1.05999882664475 0.572898124635925 1.06415227349816
4.1862908959246 2.09114546810418 2.74687511753367 1.06555296866365 0.726452805537328 0.919800167797585
4.06165322376701 1.578888444064 2.84468667255313 0.942111424877619 0.313424748063376 0.696937185018078
4.26405134925307 1.49762594328819 2.60241512682521 0.834537495621302 0.134770560801103 1.04207122270962
4.23125304136989 1.84557616029147 2.66960717865792 0.989536391155267 0.631900107995021 0.676797801150325
4.35180819479937 1.79308541029788 2.87985082182019 1.15590996262162 0.745698935143573 1.27873184482215
3.89020258539799 1.93775644633458 3.08042258829098 0.92208160582954 0.311827042884756 1.0017356418448
4.0891371072141 2.41314103808135 2.79456752481688 1.04074514979246 0.714954016518159 1.12120445019553
4.23978071443153 1.92353801813638 2.91442204088616 1.22776848809887 0.514603977033593 1.62220114282915
3.8831523261159 2.04619899299982 3.20322716786001 0.798646231567554 0.492812671530138 0.73291784102694
3.97354095727499 1.84442918769084 3.25604157086085 0.810375691175267 0.203355428359529 1.44378202654163
3.67802469244464 2.11297061607881 2.98062675494133 0.945791395412787 0.387469058314841 0.454505548171919
4.07584759924698 1.94644527807514 3.10959791889621 0.999014952208323 0.213523640635484 1.96394075349495
4.29708452364109 1.40193171977623 2.43579696163858 0.949260178127228 0.207805986082307 0.691740493819771
4.14428337248573 1.9314119622093 3.27746159660203 0.887612980301797 0.855139862864358 0.648533335513259
4.25575042378876 1.63514360472228 2.42913453774851 0.944846025324073 0.379429727725957 0.500294041612277
4.19257075238593 2.13596409789039 2.90131407251123 0.883463344635247 0.592643815497553 1.41745950707914
4.28121878276633 1.78787764416904 2.9388862836697 0.934926968346942 0.732579572857512 0.923150411344483
4.14851603293858 1.80082302874347 3.02597022403139 1.01939774580544 0.484968002064563 1.27921687944532
3.97217620136984 2.26305416580909 3.21971201222855 1.16115234166062 0.739649917218281 0.877757135490309
4.0842964858162 1.84826356527497 2.9038359039147 1.10787029878772 0.454834674760356 1.09640948681957
4.34142725210415 1.95221505961092 2.88160952927602 1.02559641078109 0.65156915509271 1.23213260914815
4.13744280971631 2.30004190962519 1.9595979525555 1.18802934199874 0.430149050192421 0.487168222844156
3.98779950179812 2.03732544044404 3.14157115882042 1.08506873833186 0.409988318742116 1.53992065893551
4.09277832461612 1.9720182786882 2.24797709160554 1.0439878498436 0.314294475374559 0.645115170593614
4.02824472563276 2.26803650130108 2.67876383563774 1.2848381738724 0.237200391076956 1.73466180747103
4.20241133482179 2.00007837191421 2.78081793531172 1.06230642085144 0.396927957087832 1.41141971141781
4.0642708592948 2.1526024906999 2.81510482862768 1.07715922826686 0.440766170259221 1.08430722624566
3.69967996358716 2.05219586814018 3.28848879782458 0.712743415547096 0.0885671928539772 1.36457930666011
4.07965606788684 1.84850441104819 3.18169759838205 0.956695220834593 0.5761211976958 1.21977989201922
3.22426167094821 2.05419757029052 3.23432871407198 1.37741711135657 0.756460307705054 -0.13647177687223
4.09290050217236 1.98054487458272 2.96489721437108 0.928960053789897 0.439205778163922 1.41403205141733
4.25711317195278 2.0573033628258 2.4918109735666 1.12219133659253 0.607149257414293 1.11014751768927
3.72081495323367 1.65482418863606 3.57346515358767 1.161218585705 0.533868574104432 0.548260311396286
