"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_delta"
0.0350821890990692 0.0558474342416363 0.0329428185856532 0.0365762431761376 0.0530114668020548
0.0366922099054574 0.0503326052710869 0.0354996627167495 0.0391407202083155 0.0563304444363023
0.0221322444078615 0.0232227339150884 0.0155698719785425 0.0295302672212476 0.0457370843743063
0.0396534040906839 0.0521942119244923 0.0257393097679835 0.0378194737090562 0.0542711438648263
0.0310838012876088 0.043708486496366 0.0244156885553701 0.0367278070982566 0.0513403244961285
0.0464936437438604 0.0593848711093788 0.032846970291904 0.0383914432254077 0.0541791468064352
0.0414500783286828 0.0610171277830826 0.03486462898516 0.033725557888692 0.0532357890602415
0.0322943229935631 0.0541237808347459 0.0216380407136038 0.0337238526370067 0.0512163245850204
0.0269730489375962 0.040289905613405 0.0304411113013795 0.0331148534090683 0.0513766380810423
0.0408586343059508 0.0483598775996919 0.0328830463124437 0.0375787879012408 0.0532868227900473
0.0266612294971761 0.0281787332467609 0.0145279076202717 0.0321205042415225 0.0489698156278306
0.0239962700376584 0.0364609598359598 0.0266395946242933 0.0359734343298101 0.0549158961544815
0.0316500295595384 0.0366322898773423 0.0199435659672394 0.0301372966513895 0.0515028814054565
0.0458632644233089 0.0679177104119384 0.0366096665327847 0.0384276372160506 0.0537822412624063
0.0384765663318805 0.0488316379951409 0.0303903881844398 0.0358293472589615 0.0525127452285096
0.0275043445410386 0.0300027798298032 0.024894682265086 0.0365206760855393 0.0509950920146173
0.0423504176879773 0.0620572949502146 0.0283413129499717 0.0348826294478001 0.0557615370503604
0.0314706738542283 0.0442849634844674 0.0279393963626982 0.0351906563036658 0.0545628249071109
0.0420653727359594 0.0484961306886063 0.0271335958981832 0.0361309692952844 0.0528082228524643
0.0242379260188277 0.0289517451735985 0.0238722630681286 0.0314398402583571 0.0488270506482828
0.0349994196192102 0.0504762048177309 0.0288271376658055 0.0363152173940648 0.0558349312611431
0.0325020313231494 0.0600343948660305 0.0308060927040395 0.0381041459356745 0.0531248745021135
0.0253888983591298 0.0277612616415203 0.0170842058464643 0.0341663682857366 0.051298860675821
0.0373554165175718 0.0547892191772938 0.0306224516076115 0.0364706189602827 0.0554503621823744
0.0259568459458645 0.0357027834010014 0.0237940789312372 0.0360046870492183 0.0498958848582208
0.0332020715992981 0.0497674520393568 0.0347583960272044 0.0412867753531183 0.0561093037172274
0.0465469071852226 0.0555333834567719 0.0357579650448 0.0389968281812837 0.0531124911949801
0.0430973672272699 0.0630539046904898 0.0318937048143868 0.0357729790007791 0.052533844892685
0.0363088870219949 0.0551611301582948 0.0229172258405107 0.0381206733141099 0.0531020708499177
0.0436049380534874 0.0679293471107685 0.0276990537179564 0.0355666570188247 0.0502838922320264
