"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_delta"
1.21815492551136 1.93431970946244 1.561513694634 1.00545711239998 0.484245989747692
1.26034552258446 1.9914721571184 1.47557715469536 1.03502081218578 0.593179630763142
1.33144833931629 1.84595429787857 1.61168555844724 1.01316550460646 0.471326624852292
1.21767370493583 1.98341497201328 1.46237589817216 1.0248960776679 0.538561386469077
1.19627541102951 2.15624911207299 1.39696322432561 1.01951405795566 0.455396589764916
1.21904288254749 1.9910683869937 1.49344176079407 1.04012569478269 0.532789006980728
1.22364074303977 1.92139824687419 1.50920906448789 0.947357581629609 0.497920363273177
1.10096624155096 2.09423020769465 1.44392129185172 0.938515777072984 0.424006722205305
1.02491176924001 2.2147350362454 1.50841324142892 0.915957608095353 0.443590486702523
1.19644048714812 2.11206833790021 1.41791807133536 1.02451677439819 0.500317682425662
1.1429809098192 2.14734767168575 1.79360782418017 1.00175605819342 0.347626429771853
1.11689633167346 2.03645593552925 1.58886937708558 0.97382553728041 0.541947897255946
1.11517401143092 2.11564735855807 1.60782430091785 0.880378548887912 0.451658152973571
1.24157853208834 1.949785066326 1.51192212773491 1.02706470970868 0.537847912260802
1.07608067492841 2.06931607773677 1.63302785622488 0.999001034814291 0.499501091487797
1.10161519696655 1.9334360549397 1.47136717866749 0.970179839195704 0.447185217185943
1.1630596046299 2.05265753988435 1.5077894047618 0.978673392487446 0.56774538236416
1.10298144662723 2.15541134737883 1.55362388225274 0.987201335531933 0.514731925213306
1.14884118223401 2.11573770965262 1.53078905380559 1.0000532453433 0.486570229557575
1.07676489038354 2.02383069737365 1.54183063968847 0.89537099486107 0.39407370574521
1.14229608071174 2.08376858200992 1.48857365055387 0.999309707546258 0.547973790133164
1.18736021162108 2.00309546987004 1.51979348833445 1.04200549020109 0.523403233065371
1.04664662676492 2.21180765723835 1.41898933249455 0.936169053713187 0.460981194788936
1.24906845246567 1.95068923629587 1.43282783714267 1.01322847467518 0.550667780412161
1.04211666072377 2.1988144899244 1.41969285039417 0.977738117346848 0.419245808642315
1.2868510018248 1.97777108313472 1.49476257945834 1.10101504411767 0.580028699370611
1.31549996823704 1.92925765423154 1.48591346471506 1.05356146960813 0.49542811901986
1.2325025106972 1.89885620625071 1.55119423361812 0.976647001225287 0.524151514259617
1.1374484702022 2.21263532959429 1.68637404357308 1.08892501131687 0.49704649570783
1.22118858540887 1.91797294752785 1.44316964286926 0.97920489517314 0.443473812353983
1.23085631330425 1.95022562143243 1.50579562426397 0.973004713479857 0.603950223726684
1.16389860251111 2.03471270809258 1.47720115985752 0.985914223950562 0.553140849437203
1.07741584953728 2.03921762375075 1.60242295350279 0.980864098626398 0.471290091972695
1.28800017325361 1.90351878463369 1.45893238550153 1.03205117157643 0.484432521296269
1.05691577178929 2.20287890208586 1.5262146724772 0.94691256157392 0.517100165861707
1.26528697559117 1.91551347346717 1.48472079625825 1.0151799692216 0.48061912401237
1.16697126733204 1.95428216502884 1.57708801370534 0.996771554524076 0.458250167327559
1.16537834436956 2.0129667603783 1.50859682416275 1.02544848715275 0.518862381171828
1.20367910070139 1.97155189293465 1.42968420595626 0.989326236990484 0.450501066537846
0.930431189814346 2.28689231585009 1.56017570633183 0.960227122570818 0.380203198312141
1.2016753808337 2.24001524203572 1.67084343837784 1.01124694440252 0.41235721807252
1.19752875832718 2.05145728691111 1.45834886676533 0.990312577730745 0.507449564093295
1.14947509021144 2.10854862641919 1.72041083018121 0.916380612716757 0.286402810000813
1.18057448349018 2.04301727783646 1.53536149655761 1.00291834171693 0.569977288338129
1.23999959251448 1.96174665253937 1.45493222847974 1.03571709635483 0.533644244680629
