"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_delta"
1.39514976748615 1.9088796504074 1.52978334431031 1.27194988759602 0.649393513091502
1.32561402057301 1.79586508918715 1.54477019472478 1.07096974329128 0.748265212264943
1.48182466975286 1.85464109774256 1.51514868771023 0.984491622782537 0.258904995660516
1.09603230306462 2.10125710236771 1.81497542423654 1.16570765268283 0.760670430823941
0.583819846062061 1.99141384664868 1.76793053707294 0.817430623880315 0.242488851165746
1.27951758143742 1.88425680526686 1.62083097360565 1.04256366014359 0.52001177284502
0.534361001199362 2.11577707143558 2.05961541210599 0.718449995976387 0.185071790405289
0.958196295843875 2.16544659014569 1.49139083708294 0.885633585342323 0.356170792059854
1.21532889845387 1.94515479427873 1.54822780918217 0.942997003057399 0.538064399263005
1.09839032828354 1.98931334763065 1.59764167846699 1.03480627748509 0.66556131000775
1.21979488592214 1.89482135085954 1.64397766629851 0.969376117703847 0.397045633113781
1.1608834703934 2.19592478719708 1.32369808219022 1.01645918297267 0.594815859260223
1.19086863405452 2.0259331298627 1.4820099313544 0.993787968241004 0.487820919887437
1.08823513240465 2.10165263044108 1.27141675993523 0.975297364086237 0.367667618674278
1.08082300222914 2.2238911852609 1.6834177101507 1.00930067663776 0.388990872184376
1.36425369721552 1.81040361610915 1.5409260471718 1.07808761960198 0.522427287091784
1.28918776512016 1.7018915897955 2.09326605593184 1.0727719497469 0.466553253590698
0.860992748837196 2.41333788702307 1.47770936205055 0.880763603623359 0.3226390259116
1.19845409479919 2.17264392519592 1.66874744007485 1.01630445302702 0.803214196537225
0.857423823029815 2.32220562689668 1.37473297811873 0.902671670790219 0.494086184373781
1.16419497547495 2.09737513146498 1.4968142632223 0.994892473239768 0.588986834901491
1.18687508329678 2.06585526818688 1.4313585349763 0.966738029144131 0.561279997254445
0.871856208329444 2.44160664453631 1.52415936279714 0.974186467653799 0.422252650135369
0.920136849152256 2.3383312002066 1.47982470877791 0.904199523094641 0.439590067421781
0.887487978955858 2.29834594900031 1.71985996062042 0.974123521762722 0.457649623093074
1.16209222215512 1.91562108037161 1.47770985608544 0.950327570527587 0.399984540965937
1.22225469178377 2.06201140130857 1.48129102352451 0.975498885630686 0.554484349692048
1.4202961163386 1.4689993860349 1.74581502659785 0.963333621607351 0.585688685668826
1.18147259008309 2.14674728282723 1.41104868430561 1.04930486714901 0.684283793123089
1.19263211419767 1.68217408474565 1.64732820244574 0.952654656992331 0.431463998325754
1.08084528930542 2.48868634521176 1.39498820262526 0.977974716735528 0.396934524614931
1.45382331716247 2.02741082485114 1.39537646516906 1.0867274775989 0.824938562437949
1.15790493941638 2.41306032448329 1.27469444399609 0.92054162843725 0.462688506151188
1.03941346703281 2.20396335398282 1.61242035275862 0.854358889619549 0.565192578278633
1.03680821069253 1.98993141068917 1.645358946707 0.950941191101064 0.316603349247542
1.00252761230724 2.30532046880699 1.49186546198803 1.02093816351067 0.375292978071978
1.16875611124508 2.23719494917523 1.56333070290727 0.970777717831765 0.661621228208845
1.26488433434751 1.98719591926816 1.37247498636932 0.969479884804394 0.48103575845564
1.16144827345859 1.93686758912117 1.57035468612974 1.03609473384087 0.580550546769196
1.33185963381545 2.11365605309738 1.46251589136321 1.11058496302161 0.679693695596516
1.16711433383306 1.91484454723966 1.27643420084355 0.971186675947446 0.341866203437685
1.33526023035876 1.69585185362401 1.06131636045475 0.85996838412966 0.267867745159156
1.27587147505793 1.976159856696 1.53223054077579 1.01808786053468 0.646742648248085
1.1650050538381 1.84822277894215 1.71945962439553 1.02873003324421 0.603292430505332
0.917532489208831 2.40980610145837 1.9463134530191 1.00417866883277 0.511626196146401
1.20756417803495 1.78296765945448 1.44756348668084 0.859879406849228 0.398642212530664
1.16641773197546 2.08861337008666 1.45730055324409 0.951204465621166 0.60017383590251
1.19698206233537 2.11025598198985 1.29711480254116 0.986735087043691 0.500492394131732
0.960530073480572 2.28874424865404 1.95013506715105 0.996743514024232 0.421199360139495
1.19312607919469 2.59534360234035 1.53893242756184 1.092617203296 0.398695836172332
1.17663998423436 2.18612523195049 1.20583375687188 0.924827783005548 0.614611090349794
1.13192502445162 2.08454534722313 1.47146755005945 0.857257591173068 0.499581337974376
1.22173904543233 1.60836961128644 1.69640195993683 1.01798543210565 0.540379628828967
0.946977605864945 2.35332023035943 1.61691554708233 0.935355359680189 0.394779657056289
1.20301448060498 1.94367382412023 1.57454621666798 0.926394204335891 0.615529798710899
1.18391006729183 1.92493661028986 1.55832096504031 0.934250047300283 0.577530952960115
1.17609204530917 2.13898177393043 1.51910324854067 0.990462716240038 0.823138497731803
1.05653824936516 2.14915337015628 1.68789087992804 1.02924416625231 0.52241643120253
1.29083034047596 1.88014493270685 1.51049227220615 1.08094519483691 0.663823768881872
1.37416415001909 1.71476248274005 1.51527651267578 1.02371479932836 0.361259792958216
1.21860331425198 2.0064966485666 1.45295135236518 0.952981415107317 0.59113230908954
1.15411632107472 1.97808469492492 1.60336355986039 0.991334144007548 0.616168186813501
1.16936758292574 1.98008763026147 1.35018474785665 1.0035522486828 0.449090569594792
0.890876347900108 2.29852006590952 1.99539282873073 0.870477116288205 0.358993592257288
1.44249503177237 1.99356487427053 1.61311526896872 1.20461774839125 0.550488972636722
1.1717754743413 2.12551073891227 1.56582621831453 1.00110651488164 0.706287235750674
1.36001835943933 1.77974898013995 1.5933997385904 1.04462135078785 0.68844481592041
