"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_xi" "MLE_delta"
1.1341923994076 1.9997821604414 1.41179795048486 0.921922009407539 -0.55445082998272 0.823708058344208
1.47171367910419 1.88480555278199 1.38664145816867 1.19354391562123 -0.169701105292234 0.25994667820558
1.44608921576803 1.96861746824321 1.49766925268517 1.3557740463355 -0.214500301155715 0.808440583214978
1.05026816224938 2.00750098797917 1.34412964806329 0.871495508759002 -0.582431325718975 0.789565608669065
1.19662732810102 1.88298306437129 1.39969751704376 0.968564813095621 -0.590006926129167 0.970437713144555
1.21319758021655 1.94220378681754 1.62720193765771 0.934363466798908 -0.226797987130842 1.00244314717946
0.695661602948132 2.19433057047911 2.12504723169648 0.716106388669396 -0.120888125471157 0.244145645243405
0.974933082577849 2.04998291147826 1.83276808355008 0.984067474466379 -0.452681401068951 0.797553551993396
1.10486764531621 1.9586689928307 1.41335929762896 0.802891586999791 -0.172918460806223 0.615269736902737
1.18558589795681 2.06730639315174 1.65077471338535 0.970199619081878 -0.55847053706846 0.931652188641426
1.22886219007549 1.86367858551106 1.90335434005078 1.15450558767647 -0.126080065139551 0.24384548775228
1.37826185968445 2.03123365506158 1.10027225621894 0.957923256626652 -0.16140446112185 0.122239517682787
1.12356401581678 2.06933936062218 1.24186872509432 0.868449580900241 -0.216862543892749 0.41589690956028
1.35883400110212 2.14568046302566 0.594137281204122 1.18442747538631 0.075937589730959 0.500022420414315
1.01365706747594 1.9812457800087 1.48420314571377 0.792616643213812 -0.0433524938013095 0.584702657772196
1.16284405778043 2.06687686823433 1.65709494234789 0.964167605718869 -0.188371156108568 0.498330686140674
1.45980008707076 1.79527546639778 1.75573392524436 0.935764783373956 -0.112280221184589 0.337095673536391
0.933589601235418 2.08275505925319 1.84624877241013 1.10210406854767 -0.457029762255947 0.533485596086893
0.817026303211491 2.14106241506962 1.67422770882966 0.661103515471323 -0.517159155420784 0.737341038288444
1.13797211524102 2.02503929925928 1.22923317535801 0.952852498719867 -0.128383489144634 0.427670640510024
1.09619549020155 1.9926890170927 1.26740158175003 0.918652851608542 -0.369056038070642 0.576849664418425
1.03572069575189 1.83575937157924 1.70722962006959 0.708956196009447 -0.639405545712591 0.905287155076432
1.13944968957724 2.05741863517801 1.1503839023927 0.880856259082912 -0.131016324636854 0.524545543118954
1.42047225456072 2.10940303535336 1.33792835871294 1.13814965669257 -0.208662941862243 0.66917712069321
1.05342109844582 1.88093022182143 1.6791450674665 0.956200006966562 -0.318368128772208 0.495141475714146
0.874397573628073 2.05119614517002 1.54244599675424 0.788100509020683 -0.518363809861123 0.770051138315837
1.00630865045428 1.97263132364529 1.58899559305233 0.832540019122292 -0.254571150404439 0.370767911114975
1.09431245390851 1.89364814297669 1.22644312544697 0.705796509471937 -0.253983760930878 0.471299443965397
0.954479574803855 1.83240971937192 1.41258890716069 0.845325760521212 -0.117816103160345 0.397491286672
1.09548075689023 1.95453811604193 1.57787489271964 0.932885192531842 -0.546077566405148 0.779127158436315
1.17625294752136 2.20482327472003 1.65495415715078 1.06762601625442 -0.00674904037632531 0.305675582620048
1.45542154860868 1.86159743991428 1.86834789699597 1.01330267827313 -0.097028144051384 0.722335351423798
1.20783404958041 1.92478914443699 1.46955387452702 0.84393332480078 -0.314844348025487 0.653874236083037
1.24150960701092 1.87901150612626 1.27607789946816 0.71313622914289 -0.526794923752072 0.725800371522553
1.33837264447613 1.8087027431714 1.46842584280732 0.87359295980572 -0.221344508036421 0.452277918283867
1.03275037588685 1.82707866900785 1.36958010916853 0.803455308768342 -0.32916769112976 0.429995094815242
1.06606910847874 1.97902847780323 1.84813516817792 0.851676317567424 -0.543602704875336 0.826095525656837
0.83496592835762 2.05248566695678 1.72770792456063 0.745128744277785 -0.425040062891559 0.648948699943475
1.12820076834778 1.9851407914364 1.37097741744748 0.747614561696579 -0.473000724939041 0.562002789631816
0.995830292763653 2.00347776266697 1.51902732693337 0.918111465588223 -0.241942178639256 0.482604674668672
1.15747925983317 1.99890537976164 1.69162162204138 0.822327820429862 -0.338919933897199 0.999909141424495
1.29065131058766 2.05313647080438 1.41857915920834 1.12402413528633 -0.276077995860486 0.49894902431314
1.03763540459372 2.07847211875779 1.49642526416282 0.831389614599531 -0.468637678042685 0.747013402248086
1.16230010799639 2.01555900531252 1.56573518678846 1.04696899678101 -0.408335459435364 0.744923246392375
1.30443176060781 1.89105790020645 1.35686446706397 0.822509304778461 -0.103356923088239 0.810203346035019
0.9106148158883 2.0061991893793 1.59308338509043 0.847177344218362 -0.338448844501134 0.484862497991944
1.4281131870599 2.04028170379342 1.4709774243116 1.10164497686831 -0.201829489591726 0.723460261880229
1.59073514903534 2.22937952588336 1.31949497152084 1.33829776606231 -0.269095227367507 0.444546750754553
1.18002282727147 2.01329230554472 1.52896133219507 1.09152812914712 -0.443665246933941 0.642998716275868
1.263390239952 1.90875982401906 1.33457132560491 1.11437956280261 -0.355042412824935 0.552230868296762
1.38567691479993 2.11702961423762 1.53730642341753 1.0434934781125 -0.262236657616428 0.642068514987226
1.01612868732198 2.10399296084292 1.62172265895323 0.905845033718482 -0.228121988354827 0.308375004313646
1.39059277521768 1.86271108709763 1.63609180011816 1.27899241760258 -0.123814901517855 0.877982504500304
1.5267849027604 1.86863963615811 1.32601981489057 1.18048536531038 -0.27207425310734 0.501976191069071
1.27007949334058 2.03255740294709 1.212783807411 0.951423101693302 -0.211412439881844 0.685302016158714
1.38284634282371 2.05941572243894 1.57719029324771 1.12469987877953 -0.274371087095416 0.700611028150272
1.29682077262539 2.03857384679743 1.82364844785752 1.12976646489812 -0.258914540377457 1.00774827874978
1.24542621007949 2.20595667891468 1.67568318951435 1.27883114232272 -0.039657288985862 0.476754542336389
0.953700343725143 1.92554158945512 1.54844999273708 0.858308901886916 -0.245660862882313 0.439174457099999
0.999236838807547 2.07294603833809 1.56130215802985 0.89269980462708 -0.436247868830438 0.54237708230397
1.23504919726094 1.90200900931769 1.71105206029448 0.981555589587437 -0.062910328437363 0.162807935899034
0.834620306151165 1.94871019327036 2.06371226482506 0.80726011758283 -0.184076764318083 0.401565340827105
1.00854902793103 2.03878168448645 1.68083611311785 0.935230240196001 -0.201055832344374 0.24564613214409
1.19843741344614 2.04792827404861 1.56598504740258 0.961759883423272 -0.589056733066417 1.2117673289383
1.26349702472567 2.12131373416349 1.73628170872695 1.02641329802442 -0.043890139713348 0.440533914794194
1.09855529254201 2.07138810043213 1.66925480810205 1.07863306615215 -0.297860491902955 0.499734262018912
1.17006332768806 1.97249505220917 1.44123767021484 1.01924744814394 -0.463077659753112 0.903337077846919
1.48565615449548 1.95766750948544 1.68293315552634 1.50391466750452 -0.123255397643536 1.07095152576764
1.39100278429585 2.12526552387595 1.76813002372939 1.32335055621469 -0.0615804545389153 0.932949767491726
1.11236261116998 2.24099808644953 1.88930989324139 1.0312310521249 -0.279974053709647 0.444737817571081
1.03683164428429 2.13540117346034 1.62894166231147 1.02678449857142 -0.184831483817715 0.257370810625756
1.141839119359 2.00634983766799 1.45697187334027 1.06234136867415 -0.517154107668188 0.809465237676219
1.45041402850247 1.77474760775693 1.75603857958562 1.31468362907719 -0.229072126656781 0.457719883121824
1.31744541482886 1.90851675314293 1.58190247655355 0.879251162464137 -0.409054092632029 0.748899554414143
1.16440162175847 2.00553818496035 1.27657377159444 1.07957126975413 -0.345149958857043 0.679478875461772
0.917859060942364 2.11006463173724 1.46199306492272 0.877455551120244 -0.149838265739786 0.202758246495758
1.04331034838464 1.95147321166978 1.56617614930492 0.917613048158278 -0.352579457569908 0.760181600468338
1.09241179714311 2.09389675000326 1.08120461439703 0.874614958556953 -0.0470937224448817 0.307284482834759
1.25775752265131 2.18126410118039 1.68211858096076 0.82273074998279 -0.064821300555737 0.670552170846128
1.10282761586022 1.98759899957626 1.39551850919166 0.863357625562656 -0.565825291313346 0.784910072886251
1.18983270201814 2.06846723306268 1.52913393327749 0.960907827967523 -0.0363226264468027 0.471579372344637
1.46435633830812 2.12341249100614 1.6253096596115 1.35154515519539 -0.116323681093909 0.857775810382395
1.0701990547186 2.22663241014341 1.38372923475691 0.909840217022159 -0.237922822083509 0.583477468611256
1.28619753968455 2.21099585715799 1.25749771479299 1.06706788273837 -0.201017583028509 0.461271777079386
1.35791060444058 2.17219313891384 1.138701376586 1.33585278077605 -0.579437883569032 1.31992429927214
0.828483125790692 1.92746545348733 1.43976817274653 0.719681924826019 -0.173699037582566 0.195808376064905
1.19170599107051 1.80692184878372 1.58455918595501 1.00847018445099 -0.133154572534051 0.38748681633782
1.14667454402396 2.02178097859865 1.63743679454619 0.915416018206997 -0.114163156062567 0.425717635854151
1.13156610546408 1.94530202814543 1.60199756290644 1.0539951743123 -0.340515718400166 0.729011441643942
1.1137966928802 1.91805824454497 1.38456490721637 0.999501726917838 -0.298357841932359 0.509667359666768
0.956531830567558 2.15654247905464 1.85598238565147 0.829185141142163 -0.82991503659281 0.948832441211598
1.27936800174512 1.96961916017483 1.45499271406168 0.821629806554388 -0.535115351137581 1.14888404074721
1.14373815381714 1.90896242744828 1.66177178516937 1.16448080254394 -0.122934246033706 0.532418292723672
1.25217057374016 1.96412246231641 1.50813504833057 0.92864264327269 -0.532411930687282 1.26952808463635
1.30067911553184 2.00123363922482 1.5031219873773 1.14643888328682 -0.188401560641692 0.713778488353365
1.17172122701895 1.97313237205541 1.48402917021769 0.715772115202305 -0.779087676977131 1.54376226301067
1.11760973821431 2.05215727056775 1.4519442722642 0.972420944151612 -0.614386434752263 0.748131568129867
0.921466116413179 2.02676120205758 1.86507431526356 0.683213974861538 -0.185257405082103 0.693853524779434
1.31483124169619 1.98878195921844 1.53839416966801 0.957546384438622 -0.15617667873346 0.67676939939569
1.07428572561066 2.04103993188166 1.89699695882828 1.07533246167139 -0.513696187992069 0.9863483680117
1.13178583348249 1.91798376037666 1.36590302146631 0.830184216615029 -0.550237263135197 0.948822903130538
0.923534575613893 2.06411682340267 1.85918813189253 0.822643882287627 -0.206270307460178 0.46613356888055
1.42819253101209 2.16340475024844 1.40387672571118 1.05557720440392 -0.283185874586458 0.698910021202603
1.40916409903911 1.96050795276789 1.57549118403393 1.18056609764139 -0.391734233369684 1.15010595682144
1.04811337782283 2.10147419670101 1.62044738811525 0.979373637908745 -0.223336045190078 0.636110708720151
1.01867485456436 2.08588004140758 1.3511599652732 0.948018909305014 -0.523390015736991 0.784064155088653
1.29296355736641 1.85118213449548 1.46965211730967 1.16012768420881 -0.286999214370789 0.960244114765087
1.44400502835472 1.74902960840495 1.19394182707187 0.886945579377377 -0.00801524592064255 0.306792242814336
0.991258963676771 2.08799164969907 1.68597393773753 0.747560397206112 -1.01966403770747 1.65849483696654
1.18433272029093 2.02243213595674 1.41278877853948 1.09555240426743 -0.375348246854546 0.539380510291966
1.07680446808632 1.89342724107593 1.98319978279842 1.12797022584243 -0.25843440359284 0.503558690185258
1.10397613670008 1.99410034486949 1.55799583094284 0.967956737950504 -0.155356830763665 0.476553428114961
1.03906240375419 1.86641644965245 1.41209927802187 0.856585165384756 -0.677123595775435 0.813263424854465
1.33200537047475 2.02964556168097 1.6199476866672 1.12726427450186 -0.117868066939919 0.250856430484423
1.32149790195382 1.97909034722492 1.29099854272501 0.969737732843156 -0.430420909703907 0.68029656866919
