"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_xi" "se_MLE_delta"
0.0915945950588219 0.0310815196810902 0.0972620749563474 0.119071047443537 0.240738144108133 0.263704395610862
0.130658423442805 0.0615265496280109 0.177101782985702 0.156092940909427 0.135633278917329 0.172675805227553
0.131742069729384 0.0509615189342137 0.123641739339803 0.186446465848191 0.155232881583151 0.232422259926145
0.0811360410444838 0.0276313479958243 0.0805969540595388 0.106985879002571 0.20147349337594 0.241267294197904
0.0899022775891566 0.0365290172961022 0.0890714785642839 0.126053662331942 0.221613442216368 0.295011321548373
0.0983737054489996 0.0425524602008967 0.101187864650725 0.11470420409812 0.132484884225334 0.254802334113096
0.0766283905308985 0.037344445298724 0.104147382200087 0.0821427526972637 0.156579248027099 0.169948634431089
0.109664779461591 0.0409516715135502 0.117876591955471 0.130807208656353 0.248357696474944 0.263574923466598
0.0920521677735262 0.0456110262023282 0.11476154806009 0.0899997088054655 0.124443968141198 0.210173476660299
0.104683864824434 0.0421697256463139 0.107857296279202 0.12868304069049 0.257536172731458 0.303259717839022
0.154743771504793 0.0737073370004717 0.151011573551758 0.145971460795933 0.123066922222069 0.156489590469196
0.0999896472632575 0.0777572325375223 0.172753467072145 0.108941912643153 0.133685062173902 0.156160980856249
0.128357375167923 0.0480798076538209 0.154029380223898 0.107751417766414 0.176848735135368 0.201073486649792
0.161733117640243 0.0533886805189293 0.160754855593879 0.165900619661651 0.206986743516087 0.2619350344854
0.101650080239235 0.0578088800616493 0.10786425737142 0.0893165648580002 0.117501322902485 0.197677344388528
0.127863025661849 0.062750827835388 0.128154119857329 0.126179237418459 0.126697716752947 0.184268093676084
0.0851131813332628 0.0592737592841083 0.141749354741669 0.10813595613665 0.121191086387231 0.18871311073072
0.110876647341938 0.0571801225146956 0.115847534545365 0.156883503051026 0.213374691041804 0.218706478710522
0.0907961327260531 0.0343958247690639 0.0764344195729077 0.0853855108590439 0.187459036101736 0.239725493377682
0.100166281929185 0.0690992608290679 0.106701643884214 0.112245616406283 0.144279758136089 0.208707444423891
0.121197734888625 0.0595555972297317 0.110581064187265 0.117975537890476 0.195344284804098 0.220633288761048
0.0786019782348546 0.0226540594183876 0.0850367183542305 0.0907022772569307 0.200400053546177 0.261667200547851
0.0947521352426458 0.0562746801080712 0.115896482941691 0.103158376145171 0.146266560441602 0.20542472235244
0.112035509721795 0.0444477216532302 0.123953522888659 0.144589008113332 0.148955107963075 0.227771193132373
0.125058919853253 0.0522663693938177 0.0944968709074516 0.120513782119652 0.135854540307595 0.188870273000621
0.0709400989354901 0.0355263005034451 0.0734742033872109 0.0932537611261318 0.196580922819457 0.243429413753344
0.109475514937146 0.0563447505929463 0.120637365374849 0.0994589636377519 0.148645817532449 0.179557119116052
