"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_xi" "se_MLE_delta"
0.0632830944182479 0.0348828393586023 0.0550062918389702 0.0753728493486594 0.105301400650033 0.163517913802048
0.068964309239139 0.0257799201018106 0.0662331083203163 0.0733269471587583 0.115078208441946 0.198313595712612
0.0985541589827883 0.0417949942845307 0.103918177326384 0.110434580872498 0.0970089123876068 0.14157434773034
0.0582452907239627 0.0230800834035152 0.0446203285926635 0.0708635237928733 0.121001106955665 0.142221703163472
0.0806055061520877 0.0345721532667217 0.0791236132455853 0.095156491060933 0.0882437138200835 0.13990527080557
0.0598310563974971 0.0459971986674321 0.10193893451829 0.0796733468564343 0.0996464859677533 0.128013583765632
0.0894508075548541 0.041131438596457 0.0828324046799346 0.100285729463763 0.120462547886064 0.157030462788714
0.0684054139881725 0.0336917148211232 0.0661140373411773 0.071015256851565 0.0877404776839722 0.164969749687413
0.0828390185481823 0.0351008381415265 0.0779042921169285 0.0839304171481687 0.0866625904774296 0.144470192975641
0.0777028324596458 0.0354147363867817 0.0791660854928631 0.0875020606425117 0.0752161273382297 0.131216787211171
0.0580572898954338 0.0228251886906272 0.067809413221886 0.0627930585996233 0.101566901004526 0.120069368901532
0.0709835828225192 0.0329042830085584 0.0844927693029161 0.0949475232004167 0.109137790842666 0.155756601037284
0.0674841299291149 0.0369609561578529 0.069927818702628 0.0750471624422097 0.104410880289588 0.153050701037087
0.073557236909267 0.0359549324771357 0.0779059883129386 0.0801200038787257 0.106513268568337 0.135051916537135
0.0818867312473891 0.0369471159819237 0.0795881775838305 0.0709356438666745 0.0729197648180615 0.109863946215851
0.0681858546519084 0.0318584618039728 0.0621251626237118 0.0747814616950507 0.100923953831082 0.13168040829426
0.0796017417405257 0.0319352786085645 0.064838077562868 0.102173156353753 0.124796363872213 0.193909918323634
0.0681677225432248 0.0280905239863198 0.0687179100000006 0.080710941264142 0.124349164325355 0.142563634294697
0.068081610694717 0.0404145560004006 0.0935811744132898 0.085649339422531 0.090901975573047 0.127655182398227
0.0686648029862338 0.0354932771995003 0.0769628764644953 0.0890912787170735 0.0966660930562798 0.145046764451363
0.077149439644665 0.0416359737491416 0.0834147103712239 0.0924905317697458 0.124795119802693 0.169460418668313
0.0825215537801354 0.0385191040039381 0.0790433180323035 0.104398180144369 0.115980427816707 0.171241301749373
0.0652561546553976 0.0373995466698642 0.0650507990273849 0.071343225403626 0.120762779215327 0.17494336506806
0.0810819437399257 0.0303965456547806 0.0592576239703854 0.0825320219720697 0.0863845832340914 0.132847532732888
0.0844483586708635 0.0360510844546968 0.0747030818723752 0.0915374730979993 0.0882057886942661 0.135775532468382
0.060653619671541 0.0315257077530955 0.0850764327004179 0.0805309454789009 0.0863153514023708 0.133090717813819
0.0620858266624628 0.0254072458252139 0.0473391191838545 0.0749022588348783 0.100661805342198 0.165270482870557
0.0869168474407459 0.039271275780073 0.0762579905538309 0.0746323979991271 0.069552065989712 0.107690067927635
0.0664075531859337 0.0306971285913455 0.0705612094729029 0.0877788331428232 0.107032933685543 0.162027487851804
0.0743199892135451 0.0309308148490812 0.0706074581557539 0.091530256643218 0.0932592696250389 0.132812603545631
0.0940682334076788 0.0418295570139017 0.0912879012901506 0.0877770855199702 0.0789047562591424 0.113022197590378
0.0782848256063424 0.047069689434883 0.0813904073106343 0.0943425724870515 0.0987783007100347 0.138679461718034
0.0765864623882923 0.0305439127372998 0.0611254986607979 0.0899540370821846 0.113458230244996 0.162832930673365
0.0970399629265087 0.0355144566341824 0.0831602564183413 0.0878055326465894 0.0862626675133267 0.13213984846134
0.0715972953405003 0.0357121740255474 0.0623885247796279 0.060627423733005 0.0910875897919391 0.120863929051023
0.0774778016362077 0.0457702447106933 0.0625504126307596 0.0842196707517629 0.082912695426697 0.129811672701269
0.0713040040938929 0.0354526318669661 0.0732743131722204 0.0861090482126992 0.116413191808487 0.186744785060701
0.0628119325019873 0.0325550628052639 0.073250337117142 0.0700341010352162 0.132821534537614 0.158662055765203
0.075399409337337 0.046373649653186 0.0678343681732025 0.0950033888210939 0.0825879178665407 0.120181904191281
0.0656218554400116 0.0271762358950718 0.0593134679331573 0.0695700568162001 0.11960695219592 0.166354335204586
0.07046831975858 0.0300883811314934 0.0747482803903787 0.0823254278640807 0.0736269831706848 0.153695111706648
0.0580057895644212 0.0416913497004742 0.0704903083985525 0.0721563510360875 0.0975044036322445 0.125399722855098
0.0809119712295534 0.0408730952517602 0.0680130998763903 0.0915250751716661 0.0914804879039336 0.150774406552369
0.069251014967922 0.0386365975505462 0.0636184437178138 0.0752790406966806 0.0931520749659312 0.148584691504509
0.0972179997235785 0.0437503855185021 0.0787788788727321 0.107132016803863 0.0812138578262216 0.133478757384044
0.0686526550057553 0.0314559196326217 0.0697275265918229 0.082964256234642 0.0887641604036575 0.158177943470955
0.0856040879293623 0.0344543331931451 0.081704050870767 0.0756052640894185 0.102333286546163 0.12438321900833
0.0764387439650081 0.0289234136473055 0.0645838719961041 0.0777776316562438 0.104804794373186 0.147702192204405
0.0767121169803228 0.0338812457807621 0.0763943773093082 0.0757726811821618 0.100529575516523 0.148961633906515
0.0810037826000742 0.0314184976739573 0.0638009674888513 0.0862778690605983 0.107274232341539 0.156346372650636
0.0764258714347064 0.0393447280817674 0.0803035104983807 0.10651826684909 0.0934479968733505 0.150365837256468
0.0677611471313904 0.0402104271920284 0.0850079056644766 0.0830422323072693 0.0949547031148392 0.137167563214132
0.0720046905807368 0.0366591662354114 0.0734532226300423 0.0999853987492194 0.11863596353996 0.148668154545966
0.0671871127950298 0.0498496522249316 0.0910631246008964 0.0889864405334033 0.0962634926803638 0.1252112841088
0.0749132519078195 0.0239113315320912 0.0688244918049388 0.0873934108808464 0.121355119988584 0.175250780346132
0.0663014266503577 0.0357792319982308 0.0714622693728538 0.0758288536435805 0.108193651680583 0.178275774008666
0.0711884347426712 0.0429391984696939 0.0606820443936065 0.0801526621691132 0.0956192441245691 0.139514855089172
0.0774326396548145 0.0420248468787285 0.0848850941030244 0.0836402790207825 0.0929531538688247 0.130523008130373
0.072349142216094 0.0350842457584026 0.0771921329081059 0.0866972121507861 0.107070846898302 0.134089728934932
0.0775438562397895 0.0367096377649118 0.0770241756979305 0.0984045147101773 0.110662280124131 0.148780694862633
0.079320668340226 0.0322703936464646 0.0737427085206631 0.0873208663965193 0.13589889648312 0.155984005032971
0.0847426835022841 0.0397689782282981 0.0873342094558153 0.0912956476294922 0.104035980021888 0.137833386862856
0.0627059769357546 0.0444417548805155 0.0857419417136542 0.0751352103117168 0.0963022224644462 0.153241933404147
0.0915432300954671 0.0404998395714594 0.0763166451106936 0.101993685748282 0.0998028673003938 0.141976672677338
0.0759844596702733 0.0382175106205664 0.076486856194628 0.0740943091210647 0.100587863209031 0.139021182776892
0.0751279439987699 0.0386621402494776 0.0718242650014344 0.0928645553371423 0.0994317165290478 0.157243435417749
0.0932117266596562 0.035588582518055 0.0767436233717973 0.0777962709485727 0.0961414611705831 0.12360827426162
0.0746114989147016 0.0330984027334348 0.0703899871056396 0.0925491480670409 0.137796904921503 0.18240029251475
0.0897064285464863 0.0578030879151655 0.100170530978013 0.0885170766144742 0.0886089648490419 0.12768860440949
0.0798197150599521 0.0437750488734022 0.0862837552975002 0.0801539329381045 0.106327550071614 0.147195073119714
0.0715103750318375 0.0359997033628446 0.0727713699251289 0.08313748109062 0.114944275047328 0.166015786237612
0.079676296250502 0.0382693883000577 0.0931612306111746 0.0879841694849822 0.100186050445513 0.145455879764232
0.0641326929284518 0.0323695985029651 0.0701361736040291 0.0727435027874217 0.0899826123929112 0.149193245606845
0.0745946059848702 0.0297602593646333 0.0824258756391144 0.0880319819861186 0.0809451561677031 0.142169272838851
0.0695637221815757 0.0358418129482128 0.0655100260121253 0.0652259982451752 0.0900961392758415 0.126185345321324
0.0637474490203214 0.026895373263472 0.0662894762505668 0.0795559895186654 0.130237643304023 0.160057513303669
0.0845673538737928 0.033281375361478 0.0743363524843876 0.0922188111698643 0.0985398997918954 0.141354118184208
0.0774653360360483 0.0352043570470202 0.0712293169562567 0.0855025733710459 0.0930797186435029 0.151328097396877
0.073255508432035 0.039789396280803 0.0801548624057596 0.0920178278500859 0.110420143411741 0.160971269979668
0.114781315288585 0.0607402047542704 0.107525219662758 0.0883320241258743 0.0886428251142789 0.107806494444222
0.0719200450930497 0.0342243650339035 0.0732792826459215 0.0749874037911915 0.099532401339325 0.171089058452043
0.0741506063374431 0.0469736067977458 0.0775965994899021 0.0977848546843573 0.0904637152436836 0.132559422996971
0.0843446287706132 0.0419000996965429 0.0829290672846919 0.0848124493112268 0.101464709190811 0.147385784024831
0.07349493070666 0.0316033220155171 0.0610974725261202 0.0790472947761831 0.132479489746781 0.168308693639168
0.0639150716620466 0.0326017215229616 0.0841637755227463 0.0884565806242969 0.0881249003939834 0.142806274661245
0.073726449311535 0.0370974218521611 0.0747063720188343 0.0820035220978295 0.114275434349387 0.175907794734974
0.0812990269348706 0.0402671889559591 0.0715047540672966 0.0891816056764702 0.0906722569096171 0.122474219514096
0.0692239829879822 0.0346113501102648 0.0864817861867797 0.0775793467063149 0.0940395481903434 0.137198620338798
0.0643232389816185 0.0228088124998915 0.0660122424314115 0.0705497350778616 0.0932706799287837 0.123848600553303
0.0733956374835048 0.0383277191660691 0.0680977579567317 0.0852992689580615 0.0961415312660001 0.138114347665567
