"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_xi" "se_MLE_delta"
0.0601135192873866 0.0414742027930151 0.0747162328283999 0.07698269919998 0.0709841341496677 0.143343909890701
0.0684192311481057 0.0418876683964453 0.0531209960535965 0.0981622922559067 0.0888270536629969 0.12252433745059
0.0646007057466884 0.0387031717927848 0.0758161548252962 0.0821555465749854 0.0656014175935557 0.152478247440799
0.0910266669496274 0.0435758227049114 0.0772968878001209 0.105281999167681 0.105900310753552 0.16677943978564
0.0759245363651582 0.0471349932839223 0.0737016689100135 0.083571429376225 0.0672944028966541 0.141356215074741
0.0794374388624576 0.0451540274254326 0.0916183776576731 0.0976795042153724 0.0829311052881985 0.162335476706701
0.0670398705900815 0.0427805930108664 0.074120427857734 0.0962766937158059 0.0827102739470854 0.183108929365
0.0666806006437492 0.0395990331775634 0.0746321927082734 0.10915927476606 0.0911903226218355 0.170862382115949
0.0621350851279184 0.0367760039645473 0.068990984793734 0.0846087887847184 0.0910820800129112 0.1750328155257
0.0713472163833713 0.0499644067255973 0.0854840296316853 0.0799234156813517 0.0621693397905789 0.138163940384359
0.051261554667001 0.0313693278704172 0.0592937777031438 0.0911263593767561 0.141641680087359 0.183939676203691
0.0817221523585584 0.0486216288581869 0.0768309176589349 0.0756713034453226 0.0692959754055198 0.114834521492664
0.0520654378142104 0.0272844469829297 0.047274258514481 0.073891039457535 0.0940687571671272 0.119920140107365
0.0724690467322717 0.0395809381342412 0.0845358801021355 0.0870512247213856 0.0622008333060601 0.137888488236785
0.0758206024519177 0.0498340695950182 0.0781692295065173 0.082001192266146 0.0838705220047028 0.157563872253274
0.0576361422543175 0.045668833307418 0.0673478700988738 0.0812191440627929 0.1140693129696 0.145057200975449
0.0484178552488525 0.0267043877679092 0.0633900453162215 0.0839269095835569 0.0991971740656236 0.139643461986252
0.071826168822826 0.0375613156432902 0.0695093452673511 0.0921548169522897 0.0904715854625623 0.160126205334896
0.0654427473270371 0.0453761929506508 0.0855409526861591 0.0807292531931217 0.0697894986390867 0.137562382163765
0.075321118046033 0.0443246103018029 0.0691908823331982 0.0860204841357558 0.0813780184460116 0.159984874160016
0.0608160043236501 0.0318032539372959 0.0707050248690535 0.0959319619322494 0.0896771804963734 0.167876870709343
0.0527070308671683 0.0450531007968498 0.0672182494790475 0.074922679483616 0.0861560710778049 0.156908121951758
0.0710462385775465 0.0515010297377526 0.0916731817514466 0.0786263979402118 0.070888142984109 0.132884498699188
0.072676075970385 0.0360226530071706 0.0527351269265321 0.0797510305175537 0.085694244078248 0.126948002260639
0.00191418863204409 0.00193720989278685 0.00304662598130302 0.00292715245305716 0.00221695630337671 0.00296975868785742
0.0742780744976773 0.0525219851052586 0.0876508141223951 0.0855324218267761 0.101299501245704 0.16796582341637
