"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_xi" "se_MLE_delta"
0.0303504608236482 0.0153883512003229 0.0252006005207475 0.0368090872266108 0.0308238136281199 0.0603417749808374
0.0248677044156394 0.00928666306359322 0.0163036639090535 0.0394319060484546 0.0352552032212934 0.0587510133211707
0.0272771994277706 0.0141724121651127 0.0302183943081437 0.0367098880769884 0.0328603568528876 0.0605301435986673
0.0228846187173284 0.00816394469085517 0.0294943502030207 0.0357840862793417 0.0330985938329358 0.0630445506899274
0.0219705233871294 0.00659946013776403 0.0121652567262525 0.0368898198581687 0.0284687035478374 0.0611438878409575
0.0188638521573176 0.00826653026184622 0.0122282367940057 0.0355186753647111 0.0415655722774456 0.0553998648065584
0.0313983564311972 0.0166833711753358 0.0334390047159977 0.0348994337683444 0.0264697095005553 0.057796042724903
0.025085719966045 0.0144369623090242 0.0277822195399036 0.0382734538489314 0.0338837870117494 0.0719187893502762
0.0300340159421488 0.0111891666718004 0.0239351491986439 0.0334228554367546 0.0252669808428557 0.0592256826447837
0.0285890188346841 0.0156909779679423 0.0311526222184369 0.0342367338560096 0.0223685377342448 0.0595090137102092
0.028911554584743 0.0105046915102991 0.028035426454037 0.0382245432085079 0.0244240989617653 0.0592074064659287
0.0297562980353045 0.0134072064190658 0.0271044398230989 0.0335902382382904 0.0286334787784027 0.058682941321019
0.0265565851945611 0.0130459570828174 0.0302479617836861 0.0384919206484874 0.0340622032811859 0.0627157055293095
0.0309178134589427 0.0131039323925122 0.0237614409611825 0.0389623357692879 0.0375980981795546 0.0663251874807841
0.0327508389329681 0.0160770073522839 0.0320539150596866 0.0333915457163966 0.0244386106629144 0.0594760833292155
0.02289748135907 0.0104584172680324 0.0312389946908689 0.0376690823223472 0.0308428131663274 0.0597310665157503
0.0267856171644975 0.0152676018706074 0.0320797610171059 0.0375396521683458 0.0280717599336475 0.0638190119244764
0.0227173214718683 0.0131254637034166 0.0336569564201883 0.0367691852937615 0.0310880861446882 0.0609741777721236
0.0231309521758885 0.0137471390041781 0.0257101321938111 0.0386413518343696 0.0392403310592594 0.066237672714942
0.0245525533339805 0.0124903487927953 0.021030888548472 0.0335474287973145 0.0249374417111784 0.0622024654158384
0.0283743827927997 0.0084570777275336 0.0246767214960344 0.0349341120098077 0.0296756059105511 0.0555933849292222
0.0309152692824292 0.0169060785351057 0.0269662371491166 0.037943087360831 0.0308507486257159 0.0643655015120094
0.0254602217632905 0.0153946050042998 0.0312639809338507 0.033709141682613 0.0320892447178758 0.0623002223338404
0.0269936794604709 0.0168517793193215 0.0303747004963703 0.0343893193328956 0.026901529588266 0.0542666625917194
0.0266564627771939 0.0111404354253216 0.0265411186686776 0.0352695709059229 0.025176496839121 0.0606533740363788
0.0295031730754808 0.0133466537107114 0.0289734181835136 0.0334153129153158 0.0293835674867192 0.0605160250285437
0.029206308765008 0.0131609433273149 0.0238771760619484 0.0345926777826298 0.0317327012358095 0.0608440622628066
0.0249743992669453 0.0127175007954249 0.0310872646994315 0.0351727712098258 0.0275321659315126 0.0592092690944559
0.0283280197795548 0.0142639540858092 0.0243399913392563 0.0342551567872418 0.0321131659446653 0.0623932616726156
0.0306123459239467 0.017019793609056 0.0278510627164099 0.0387640300742011 0.0313039575003907 0.0659868831258914
