"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_xi" "MLE_delta"
1.41187441603972 2.0302425142866 1.18371349726891 1.23551737601611 0.0448789018906093 1.05440170863979
1.01748077326924 2.12957098657312 1.31137056514202 0.919486493911297 -0.0679684568083112 0.698335552807821
1.50883821001673 1.89267262804266 1.36346370857312 1.06379874338449 0.421133354796039 0.276452142378214
0.927033328934801 1.90524116492366 1.37129603328916 0.678270378683613 -0.316950496717538 0.442637969040523
1.08118941174499 2.04962982920983 1.4901096275329 0.846651637268603 0.144031725774249 0.537412497204416
1.50320358380743 2.00981452831232 1.4738911859068 1.33827274867013 0.469681650709505 0.782343270090171
0.918475271252539 2.17653695706795 1.70113507745478 0.941256608205089 0.115119782776728 0.639484664319309
1.42339935996016 2.1709258001713 1.08104275553974 1.37765885046539 0.591601045347842 0.373612887451611
1.21636221270534 1.95799621353869 1.74580277395416 0.97523714033198 0.338303938826433 0.871477601065955
1.24701475047633 1.85383401680497 1.61000508806348 1.01582200775639 0.0334592990081828 0.954240617878904
0.614466037238413 2.23696441809952 1.92597836848798 0.695822194054288 0.0439077420513551 0.368485285139048
1.00817250455978 1.93741683231672 1.92769394186671 0.62117676447137 0.0391602732742859 0.346793756108088
1.23591165039155 1.87276472760831 2.01395050767292 1.45282165927552 0.431362320973458 1.10477757310013
1.03986147109804 1.99684200558752 1.4663125429606 0.815231731984809 0.165779643879388 0.564131696028804
1.27820847097048 2.05912544009554 1.57790788413092 0.986121026692525 0.0894818672215663 0.929846961739915
1.02101546225438 1.77453596862517 1.5147951675572 1.08482231333868 0.0365790057390365 0.606819094094761
1.03779254920226 1.9798660980587 1.35287346375312 0.816855645593355 -0.136943823407197 0.713585044310412
1.02478304713696 1.91947917618672 0.98291183675998 0.935331106101816 0.071347454064726 0.550220731920593
1.04725570674428 2.31228067693264 0.974304290839569 1.26540489016369 0.19142652147509 0.63401649732536
1.09023833703653 1.98600029861106 1.46065812822146 0.891647824445733 0.35238110133113 0.516931527469438
1.24032960263834 2.08741881376908 1.60706496844482 0.929542257992775 0.282412216228591 0.525873276802172
1.25579323357867 1.98124466713632 1.71905646702173 0.781596378400224 0.330448395203862 0.218961316936869
1.0626161484673 2.1222839937302 1.84274092132112 1.18767997255515 0.195172333808236 0.555039290644072
0.90395579696613 2.11976119313911 1.49060593896239 0.729068886927832 -0.180431516681555 0.913810928026213
1.23905970601216 1.91448162153362 0.776486683678541 0.953818630775294 0.309274101318224 0.117475399186808
1.21460232319879 2.01160206229465 0.923411483698686 1.06046048199484 0.158222089385704 0.588331812535747
1.26549015238021 1.94788060938995 1.90335949537048 0.898663768959587 0.0931714276715701 0.762178437660377
1.12571396300478 1.8163112696328 1.62064977163603 0.803190941635006 0.0666220672791012 0.672772527651598
1.0530340687404 1.85088469651399 1.24471953559707 0.872921904188597 -0.039248418496314 0.73351515342209
0.945327114584434 2.13189157042859 1.36801222032949 0.95947953771289 0.0992326713060715 0.421098162453566
0.868197505030378 2.32675197398891 1.51527659943459 0.765323986461952 0.117991100021833 0.189121776026299
0.881728023877137 1.70729862726132 1.63123644956057 0.997233837907107 0.086497828622919 0.460770408916613
1.31737611259679 2.02744610179692 1.53788037350833 1.04125354531485 0.232323717878259 0.755890038988973
1.02446302766748 2.08126999609677 1.72634082106562 0.869513177594163 0.275427139748995 0.351693008997344
1.02879229202264 1.84801735883429 1.14364507167157 0.696834929894436 0.054799504452417 0.327150709653857
1.24653755367144 1.92753123283467 1.37146752636959 0.968139747638161 0.386167164221082 0.541780208866749
1.21706126781682 1.90168294247279 1.59944341005587 0.990651209729624 0.12753290253383 0.826671391691835
1.30058663520087 2.05013527340984 1.64547419308733 1.05357838617476 0.424009419532443 0.500207229658149
0.89901524991472 1.77242931168903 1.40143087301443 0.727726576190621 -0.103217709244728 0.359957301563424
0.922847508307786 1.79547573098618 1.15737903482048 0.350625373242113 -0.94936468780374 1.29627208744338
1.34727395377422 1.92489999289816 1.35128003052124 0.792536249560311 0.117806583904009 0.733643610238828
0.799427640094233 1.92799250811444 1.61955466947995 0.830525196484691 0.190934355048721 0.163041772728288
1.11116691970299 1.9284338085221 1.74085523998198 0.829974626532888 -0.0118219704324428 0.894406837828119
0.984429389915707 2.0517530662584 1.21241291668399 0.944895417073876 0.160282259597464 0.52435637202048
1.03814229429311 1.91948511626072 1.42392564819204 0.701875293489338 -0.0630397776423046 0.464610666055774
1.06767753569938 2.09435511374612 1.88016428079463 0.979485783018885 0.0655131002212687 0.415240221528918
1.11659435319234 1.93105615335086 1.0045024889774 0.788983155374556 0.0640415603056422 0.330884972485663
1.07114450230551 2.06199128520953 1.60799137324558 1.02249901042427 0.282070172534079 0.474219716997255
1.18344024182047 2.01925206941281 1.77185218974614 0.834005906662858 0.245404425777101 0.91069945074714
1.47807880062962 1.93553009752225 0.992882891938107 1.04332278510546 0.40477804076715 0.287719554498945
0.817755189557132 2.02083339905563 1.71716790011928 0.894225786260951 -0.00948889982659635 0.635546160687943
1.18995270226339 1.74757956190922 1.07331672710873 0.941157733400905 -0.00460053686366904 0.581883394994765
1.26946370183034 1.9862418392209 1.69811893294408 1.1435035148423 0.295139971510469 0.812867721277051
0.814749248890534 1.84484610585649 1.71775512225192 0.793900011410996 0.130541919041458 0.393846050608384
0.782002865142534 2.07564620212196 1.86547838284338 0.713318411942707 -0.346271312156924 0.920983889702803
0.988268624312342 2.02613779442583 1.73140372555171 0.910009244512431 0.014518071805885 0.553353538219108
1.01647684869584 2.01179384826388 1.55957925677729 0.954054969490375 0.176833836705381 0.475636155537506
1.25487971035115 2.1060040641905 1.37217099874945 0.966425824516346 0.263533083910188 0.54165049472036
1.70184069240098 2.00535770413219 1.39109965949201 1.27183237519355 0.495855581069938 0.65387631568978
1.48370336378945 1.86339015833023 1.17997139774412 1.10563136417531 0.339308791626677 0.510479812978126
1.07930885386038 1.72389630002949 1.24485911303875 1.10032372676377 -0.0028415808353698 0.627716317615785
1.27993515247187 2.01988361541428 1.57875716272326 0.878044740211935 0.142304526356543 0.687789354606493
0.693005955328864 1.85908858267446 2.00707657274651 0.753675286962875 -0.135328525869448 0.521152703234422
1.05104842066923 2.06282442710888 2.11431018494915 0.944524126374948 0.421733788801456 0.278839616888278
0.565866891067493 2.21391967081118 1.92843965981483 0.828228471449224 0.139251500852318 0.183292301557298
1.09434588254011 1.99871099771357 1.34924574620695 0.984553538885145 0.0826150463555442 0.42132679281368
1.14748194661672 2.04322101532949 1.82712037391275 0.967054206418176 0.300639048875621 0.430265469329851
1.50103851163967 1.89801610913668 1.42893775466286 1.0605059521899 0.351856632141737 0.508960600395285
1.32223273883025 2.04197273068701 1.22220223235544 0.959426740977313 0.233635059420687 0.707079453404184
0.823508728221058 2.36432028809681 1.49610538060153 1.14354552625593 0.0166565428455881 0.506132383789511
1.00772526962267 2.17048246850335 2.02330600192025 1.09249254889289 0.117705613813179 0.924495155563872
1.10365765884113 1.9781764493123 1.33791484320022 0.956733288447242 0.119280027021951 0.403202551665192
1.39068514170879 2.32727713841428 1.58157276696092 1.27789386303705 0.623786180028995 0.460884679779111
0.860714872184691 1.85155941212103 1.31088723581175 0.869422328356548 0.102635526947501 0.336233090443022
0.77115868281854 2.26573819982522 1.85579873697058 0.955640245958695 -0.0293226926158416 0.585353843260909
1.2355643464695 1.89373866904757 1.15222873722621 1.00760954856153 0.0408594769660279 0.767897539489024
0.95720110036657 2.05613462812402 2.19128056434076 0.848907443211608 0.285345983675529 0.309120458917694
0.845848092519582 1.86467016843403 1.97894746741408 1.05820424427356 0.2018611024359 0.44086856900411
1.35304055725517 2.00227829400225 1.10199101126826 1.10060666895229 0.104518956220488 1.11155423592327
1.33433281715332 1.97833441680142 1.64522407961921 1.06896234857897 0.473474550157361 0.248196238573743
1.58945969562315 1.8220180251693 1.26104034561979 1.20071935387374 0.45265543252485 0.503345540524076
1.17653277868549 2.05654922672877 1.28770053351651 0.879973743040478 0.0580901127194694 0.532180783306533
1.33527418725325 2.04791067148629 1.73542168875488 1.4462223381948 0.447232458966084 0.925860830625451
1.28895788430524 2.09057190382698 1.30325876029559 1.09795869304979 0.213223884907593 0.579187433689421
1.19009678679287 2.14728590807815 1.71224805102784 1.07561116356168 0.352571799976807 0.331901036230537
1.23824878079129 2.09132047656017 1.59091674701072 1.10989496363789 0.174768869375379 0.717250224422789
1.50367635249627 1.70445871395864 1.7804784242498 1.106795457414 0.401847303133502 0.57773965756083
1.34752272324065 1.94351505957153 1.42001296398204 0.787011578840923 0.127460517755359 0.770039206020599
0.774578513097631 2.09991023393384 2.28092485205527 0.881159345631695 0.184848891587786 0.282494298482665
1.46237887463974 2.03561313331983 1.71090298510977 1.17345038151509 0.795718575641837 0.162201284386429
1.35622191845663 2.11269218285343 1.17865009559284 1.00353272486523 0.384799146575908 0.464805407935124
1.42213557216845 1.89007975808642 1.39235645691017 1.09251560115686 0.33628542666175 0.721917232813345
1.10908482307818 2.03631386523062 1.54389054277169 0.664839200527848 0.0112584934268265 0.459657788688272
1.16112588392085 1.97434991628668 1.72290160177804 0.88060907251806 0.217409487697641 0.390280094244416
0.990462015281631 2.19929175404184 1.43669743205538 0.796281031251419 0.178875961604512 0.363801461678739
1.19933237481645 1.95949206090646 1.40270641331021 0.927516243939529 0.091805429740996 0.716083413830925
1.13032837626432 2.02677227978137 1.47571285979233 1.54384210824052 0.848109590338788 -0.0613799825318159
1.42082584509824 2.1375926476629 1.56082530351636 1.13965173587424 0.403750354676329 0.642427934657253
1.09241740639489 2.12938606306736 1.36586968399663 1.02768626784179 0.0780376028407813 0.499526695107756
