"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_delta"
0.115201344644235 0.131834115605583 0.138656634286241 0.0695048484321264 0.171516746773427
0.166001153026868 0.203474398931651 0.170886315407323 0.126746959554526 0.200156967215037
0.132644224900908 0.15311390389186 0.137933513574624 0.0853999009584969 0.23024996430841
0.148030980545161 0.168056016000109 0.165777389977975 0.126139865525658 0.220754982268247
0.0713262256368608 0.194070193036297 0.175806091273509 0.0948268892531125 0.156187955176364
0.132809736678651 0.159041411085903 0.130540463901662 0.101066648576754 0.206952537362549
0.126335313572397 0.136854405345099 0.130888240533488 0.0886311898747554 0.214332773283177
0.117026823802972 0.11330883206537 0.130362515298757 0.0878037136333953 0.179206665745593
0.0735175078723713 0.14270812321899 0.11890068354776 0.0877690822620751 0.215621411009858
0.122117019714966 0.147988392302279 0.120966981769105 0.109243402563645 0.255641978167147
0.110815144179709 0.136068800838369 0.10317853875415 0.0969399517375681 0.209543608394045
0.152158304871465 0.192378817534238 0.1572418065488 0.110902699676843 0.174498434206748
0.143727237614915 0.158430098334266 0.153066436227155 0.0924414328063358 0.205901960678147
0.152338172682653 0.157020173507415 0.151081606018758 0.138339938391974 0.218348952291092
0.124085456620345 0.163306459090954 0.156380137295805 0.0952710525253189 0.203750803477924
0.125482748509776 0.139237508399278 0.125124686042104 0.080539146985108 0.260177496640317
0.120108899467347 0.13644453403055 0.115858434826681 0.083439184825567 0.225921037130973
0.158726700733058 0.197583833719545 0.163765971565955 0.119016707992771 0.212486736389591
0.0831590827316696 0.177212680665222 0.137048627036924 0.0922862242769158 0.152974919789387
0.11767278786648 0.159083246915099 0.140283291363551 0.116940964541228 0.229260251508126
0.129832021609896 0.147137036881479 0.137256306619395 0.108615591075517 0.240524772591024
0.106546538906241 0.151584948275328 0.114728530803344 0.124431611780341 0.231192403641981
0.130388076415216 0.165007425659615 0.145908558902001 0.123392933902409 0.227681319669372
0.126047116934736 0.161608064321772 0.13276781230375 0.119183995679324 0.249957385610445
0.130987364066193 0.1383411013424 0.131133702137177 0.116618369078341 0.230210511297084
0.130152852162385 0.167755939270684 0.149098902689027 0.0979428079028769 0.203610117675029
0.162035078796005 0.182210577237689 0.165955296539886 0.105266247037897 0.198819340353075
0.135617530451031 0.131001570315497 0.141999488572367 0.078542220927364 0.164386459316287
0.123244147634134 0.145568531857405 0.126312284882275 0.095116134732927 0.231531023544526
0.137631518118139 0.159007263878238 0.146708975496385 0.0904869079837168 0.189835047437409
0.146308054875862 0.174724629306169 0.132470280657766 0.0935421805890762 0.185397654070931
0.136539429649037 0.175990855886582 0.16863705298779 0.113513647147178 0.19212860436594
0.155710429140747 0.182044262398421 0.171578984904703 0.105086885597672 0.193667671125995
0.135552876106697 0.169818783705407 0.139722765955425 0.0860433269263224 0.167689300372456
0.115768175751163 0.140911566375599 0.115825147545697 0.0907096950693965 0.265267767011245
0.111579924012393 0.121567402363766 0.116641031850748 0.094681687965192 0.265006466377478
0.12309743428782 0.153668467797701 0.133852632181616 0.0845104819461598 0.224424607723436
0.146440917916339 0.149069348899694 0.135142058012518 0.105321084283446 0.212690874238062
0.127054004237556 0.137913742886537 0.128554410137787 0.152337497331166 0.283855982924032
0.144207614510673 0.180302934904315 0.145186599682394 0.151730448148334 0.232712251711378
0.115594678564079 0.139466272988372 0.123183909125046 0.0945031219052054 0.247206071252144
