"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_delta"
4.03452713002345 2.00885068341359 3.05006087657915 1.07366838420896 1.0003104688429
4.01037236941524 1.84206144363166 3.13577315393829 1.00317347349598 0.985422797411396
3.91146419539999 2.16186950373016 2.9861625531305 0.985650522037101 0.97727614317786
4.06637148759253 1.94919468700309 2.94849317832955 0.996227798595849 1.02574655206764
4.13004884769631 1.81042818646546 2.92527189707422 1.02190146776587 0.967259650723338
3.92594441867599 1.99435235939995 3.1687825108773 0.989275515920649 1.07219913887256
3.98842665750985 2.03376958061133 3.03511992132614 1.03701233735642 1.07489138408472
4.01082319468162 1.95295598194142 3.02928169098159 1.00135291236669 1.08512283206563
4.04140494068769 1.92924032717227 2.96840968623254 1.0000579999192 0.956131011367993
4.07015189322911 1.91868157781983 3.00905442648973 1.00836514619371 1.00036803450255
3.84735133309912 2.12725975059888 3.14534104122645 1.01520291268674 0.995079899969449
3.82512569631606 2.16082856098283 3.06702459833933 0.980899195651815 0.720906509413648
3.98726669334719 2.01790090101578 3.0608178841982 1.04434269866567 0.977102975803344
3.99294380815314 1.99313747982203 2.95377003829235 0.935441491492732 0.833136597886351
3.95305301626926 2.0934654049889 2.96945272870707 0.949171935888416 0.889685315994435
3.89879804353578 2.02729727182074 3.10715319637634 1.01232670538368 0.953851297266314
3.68750468042088 2.06481822962854 3.38199530584091 0.975759062057675 0.89726473379836
3.97731183769597 1.97468311480356 2.87352158381828 0.975729936741431 0.896454421762347
3.91881997382829 2.00474442385132 3.00381953103803 0.886834329011448 0.955155354380034
3.98994480132726 2.15841984019845 2.93281887429559 0.998675468923951 1.04728654719791
4.01810872913742 1.84043023758607 2.98217880602321 0.940231663047308 1.01272527330226
4.03851916402918 1.97888423810634 3.01395161794687 1.0201524126684 1.08914770700696
4.04343031133385 1.94828655188489 2.99482143780238 0.993847465144806 1.06978037978027
4.01333832272057 2.03526672554706 2.93566084256192 0.927822751805266 1.04174386734278
4.0573762302624 1.89797919805093 2.95021306336856 0.967299541928136 0.939140197301226
3.98352360386694 2.01742258054887 3.04777861428771 1.01823513546318 1.04207747807915
4.03023815185356 1.99026186972724 2.95074114704293 1.01621947138919 0.954223584764417
3.84953469617945 2.19843721447886 3.05943873373493 0.95708356226608 0.899807790814109
4.00733084220422 2.06300374505877 2.93732822462114 1.01853123724004 1.05356304466291
3.92353319422959 2.05662326006752 3.05103611504696 1.02269193688395 0.964031980464451
3.99090937840385 2.02687126711436 2.99422297972703 0.987783193715181 1.09442785525785
3.97226476634126 2.03234425785631 2.99861606893727 0.964824122447672 1.04383093692227
3.95500602151873 2.0280837810901 2.9729978827443 0.966207550701783 0.979023410170271
4.02591808186965 1.83191810557307 3.11065154043195 1.01138598755498 1.08140824068327
3.92102210782653 2.08375805381858 3.09909374001838 1.01463578067522 0.937768344413669
4.03494729421308 2.04751419213261 2.98038402319754 1.07571187843711 1.06053084443494
3.96299570039909 2.04692582829044 3.09121301935476 1.02605691480569 1.17292359248095
4.07840652233458 1.94206421720019 2.97435156255444 1.07037466827293 1.04179442476599
4.12990263189526 1.97735741105355 2.54057402113462 0.973628654785705 0.879392493408642
4.03596756427229 1.93245783094138 3.02566173599003 0.999067093364071 1.038927680921
4.03538671445489 1.9716828543154 2.97251938524677 0.984296542324911 1.02994438579411
3.96874031309631 2.03288197904077 3.00206237790561 0.968262931793961 1.0116137184794
3.91801773160089 2.0310131059674 3.08518717489181 0.943678748220677 0.926167056289689
3.91763791370587 2.11099916370475 2.95681283208019 1.00473095767995 0.904555716421486
3.9652275687581 2.04572388022761 2.91015769120793 0.949991618703415 0.841041908154244
3.99087235461017 2.03892530761906 2.98374229671224 1.03313472111347 0.919680889940837
4.00089335103242 2.07537336424733 2.9105005737053 0.968649620206191 0.910608876808961
4.03062296452318 2.03143731027936 2.92006516506562 0.989751425801135 1.00053602074245
3.96524450164066 2.02398530943579 2.99684976736454 0.985016842350567 1.01307575285831
4.03812033804833 1.98405449628422 2.94131956155056 1.00278051191113 1.03721842489684
4.00688568394114 2.04221231155157 2.9762865223541 1.0911172800806 0.934759259949914
4.01407524823732 1.90316593935083 3.05081864930743 0.975257499874769 0.916890882545793
4.01733772451191 2.00245600287782 2.99791529449729 1.01040741007889 1.13625265442909
3.95283842780738 2.11442909926623 2.96588641215566 1.04759754054016 1.01813199751273
4.0207528442269 1.91743833523234 3.00475862926908 0.982919804399011 1.03402489045074
3.93408464365998 2.11598552977229 2.98691949918262 0.973407980797271 0.931456839245807
3.97403135694887 2.03039047402144 3.01228665311946 1.00690648574271 0.891566379739257
4.00469519604462 1.98225951152028 3.0762319897642 1.0290715462296 1.08252055699659
