"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_delta"
3.90185308198975 1.65829890604107 3.11723697930994 0.687639094867705 0.739331846256644
3.84561725492019 2.13956578137425 3.07301967186773 1.12236729474094 0.843920623865291
3.85181271648088 1.9564220577422 3.22907275189124 0.838150554230456 1.17425861790453
4.20874110339216 2.00396040986431 2.66262855327758 1.10901243121227 1.16240183703499
3.04558996248584 2.77446066255083 3.42219665344139 0.849158497839529 0.411550610144592
4.03881922634146 1.91825235689852 2.97255954013333 0.960966562434629 1.06549271822876
3.78996465885558 2.46913763041046 3.10297365910316 0.921817810025535 0.956952325955816
3.72947245384274 2.47290925446218 3.29893213059926 0.807356077761345 0.781790414902435
3.52962886127853 2.28358608044442 3.34383923062785 0.814919520961256 1.04489329931688
4.17946046380625 1.81501117578413 2.94857635070334 1.02657048144258 1.33762818744079
4.52017234327864 1.57904546584346 2.54054735471063 0.978739918325643 0.876773094089713
4.08689659346053 1.98796100433518 2.88816787895015 0.991599553638258 0.722818397003461
4.07486438760314 1.64332513843925 3.19501007979059 0.912908419763149 0.917909841475274
4.37663232818782 1.61037707678893 2.92948050808425 1.18655205266035 1.08441316796047
4.09418007344252 1.94834355336541 2.78070618708558 0.918554173039349 0.794425420388259
3.91327287128254 2.0195793823342 3.04204063315752 0.786215279987722 1.51532833857399
3.81337016211252 2.22863162992139 3.15240252063664 0.847431652743629 1.04614389954136
4.15660158446473 1.78231990083103 3.0134754844657 1.00545993557785 1.10488309903479
3.49805262826961 2.34868474587436 3.25777712983812 0.894672472918222 0.482043536067243
3.81814291977867 2.24020713348183 3.21000845731576 1.01124623244573 1.22345362042605
4.05717696220318 1.83296530778152 3.18694805754882 0.966264843339498 1.21530781701314
3.97584598661675 1.82155315844355 3.35049247986362 1.11725043250957 1.14508411233438
4.21873352076548 1.93238737743874 2.98458373231604 1.05229229686775 1.3319465476185
4.10405729591756 2.01540235133493 2.91291201138787 1.07616386597203 1.30744685212534
3.72191040721931 2.55171421514034 3.24924436143995 1.08566500823844 1.16809495965046
4.10538859817621 1.79813205252142 2.94270667117007 0.911769978885886 1.06496066516876
4.04387406842848 1.93630745064429 3.03603532091715 0.969083111890175 1.03222654260847
3.90160478302196 1.38430870455132 3.37693131353535 0.816530152917123 0.5442069654416
3.92882527889252 1.87164716608977 3.1534709397072 0.933269032487083 1.18915420729194
3.8359032888098 2.12016248045304 2.9389221736766 0.895576804496777 0.736431952977984
4.22669337552774 1.34238307905657 3.01931120796714 0.878656755476069 0.865382643802212
3.85882983558815 2.12181850014111 3.05985652924859 1.01655171015109 0.807302014804305
3.94584249048495 1.98240996480616 3.08972874782548 0.985774909270889 0.929472938318458
3.76870937832873 1.71653542747989 3.5614099212915 0.830843387470225 0.654927712202831
4.16357024366727 1.9292557023226 2.9992523664889 0.915414260223518 1.41643169758802
4.10374719690654 1.97642948791141 2.92287507355867 0.929564360728532 1.41592847976803
4.27392673746087 1.50383412486292 2.98568068507516 0.840326104541279 1.18714300397838
4.1892909729498 1.90268317908702 2.40478624007727 1.00113419276437 0.996035735957587
4.13590422214112 1.80982633222122 3.12941727183235 1.2404379597368 1.75816342827843
3.98660340628356 1.95792094810247 3.19615540045895 1.25104489376097 1.24811912351009
4.12834925072596 1.96482515180596 2.72161577459489 0.88708062206018 1.45774362523215
4.05437965020517 1.8377320028435 2.9505252549016 0.891164911525575 1.00932195867224
4.33978937707614 1.8939336329854 2.69458519770517 1.11897429752382 1.17033873946265
4.19494420093446 1.51195101910973 3.01997738637766 0.959105543407746 1.05317253104349
3.92412425670658 2.10319628995581 2.74232368095817 0.873673971701758 0.789749566714197
3.92372632442105 1.53172651822948 3.20308580676548 0.74906157820986 0.662317075587176
4.06819344891795 1.92621798033982 2.97318197577873 1.111337595622 1.1962996796373
4.49226934400638 1.63795628769205 2.26939698936782 0.911940885626368 1.08415975366467
4.10897056829453 2.03845102430147 2.95087711072906 1.1441070634359 1.06991048147157
3.90710859528733 2.2654683304401 3.16487803972107 1.12141228850928 1.17297370308948
3.92331795896057 1.99280176559222 3.21369241918913 0.937795137974601 1.09054561962348
3.60889196790769 2.36076011785679 3.19578834266773 0.969059450144971 0.786174307815414
4.0534470492022 2.04098928089621 2.77086056747885 0.994541292901166 1.05098619353279
3.78265185538503 2.13671250540434 3.1754701315471 0.947246823172605 0.820675987693187
3.97318043876749 2.04094691041617 3.14209918982968 1.10945085191444 0.893754769375974
3.92353188435458 1.84489626807833 3.17460484225244 0.933394547774887 0.918688142826809
3.80513954148858 1.9959297991436 3.10354743373208 0.813431248795064 0.832270497117886
4.19045417283226 1.49560585791402 2.90500450762925 1.06034791054494 1.08546363443254
3.55284436169973 2.68123419765299 2.8407636985344 0.962232066014106 0.743814969762607
4.10546060671342 1.72347762765645 3.10584289962731 0.791611614558971 1.93044619263093
4.07530885739668 1.86371944796776 2.98346043690664 1.03671619337111 1.25590218241212
4.02914919148197 1.91317258874749 3.06588567576123 0.978913597168099 1.00781891149279
4.15308059699714 1.78875604452182 3.02101584879025 1.02472757807845 0.959520362983393
3.19819118103178 2.73372608726317 3.58737506424822 0.765939434483251 0.504318535017751
3.75029021493876 2.52923646162864 3.20760185996324 1.02602515888637 0.979646597797946
3.92987190037317 2.2565525361757 2.97824908338899 0.866079858506091 1.27467868674015
3.99540988135087 1.92521525148248 3.05510194686956 1.14769661983467 0.941560398813098
3.39809674889758 2.89366808265824 3.37696760549626 0.954006391804849 0.717701023901796
3.85854591076229 1.94156586137119 3.32871404157202 1.08999419732293 1.17470751557243
3.83027978816229 2.20184716734255 3.11865934746535 0.884781301464072 1.15639111626957
4.24126760705333 2.01474207833887 2.89612767452309 1.23337808989956 1.31684916413899
