"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_delta"
3.97849885224324 1.99237258197702 3.03693320402471 0.940053683107942 1.18853822123889
4.21190086634409 1.80670786268876 2.92105718101987 0.950533761947238 1.12099099351557
3.86044635222911 1.98016712763373 3.04857712728201 0.797788877562341 0.94160147942794
3.93536785665609 2.16565617495337 3.1483838891727 1.03742172725503 0.865397043848881
3.98820518456487 2.42490058952948 2.89821259913283 1.17288863526284 0.898524712675499
3.90238881328075 2.17409601118755 3.07425218766162 0.973256927320074 1.33452145249803
4.05178334970111 1.84544753117884 3.24782555301262 1.12300506176523 1.23075039978815
3.90570988582906 1.90488077788475 3.41348587344762 0.94876301529197 0.925136559832459
3.98359333246609 1.95555644849184 2.98010662236206 0.88026501579895 0.864705698442639
4.17809728847282 2.02167458127852 2.67429911872777 1.03256457878045 1.16638873557601
4.12819545765851 2.0405314922947 2.95167849468942 0.974860515215683 1.14016628433491
3.77837661572065 2.05953401820531 3.10086440935615 0.991128569834292 0.882383826715505
3.93479097035561 2.17203318947407 3.02271004497198 1.07882533761133 1.15239546051187
3.93176669108498 2.09227808838403 3.09501185960695 1.07116659196257 1.11109000918722
3.86647535770299 2.03219253190681 3.20513941319826 0.90966363004197 1.11262448486551
4.10960810776242 2.01539458906692 2.94075679004547 1.17856867474909 1.1251468433495
3.88024511582915 2.24140434541255 3.09875542237882 1.00680055715512 1.05432078375398
3.93136153269879 1.91104703793276 3.37945331482603 0.979796845882863 0.686539513935647
4.11593352098815 1.6615062379067 3.37720979438217 0.97209360862475 0.956279901365819
3.88842902158089 2.0412207920319 3.00585290292019 0.891588087089632 0.859098761810837
3.93836705637687 2.21751345553905 3.21966212251375 1.10404080381076 1.06237341472227
3.99233376990305 1.87688297374502 3.03666253925103 0.913549873827934 1.01997251189875
3.77071928772657 2.17133122982237 3.47846992261842 0.869829824389114 0.750739530864947
4.14046043706984 2.12756892710872 2.81845844072332 1.13634855980119 0.786928960266986
4.27664282813546 1.64551382134042 2.88571604906365 0.889302447585571 1.34680923532365
4.36176114791702 1.59859607224207 2.52377324112058 0.868307288115832 0.783795008273628
4.04120516742072 1.96951022874872 3.10729533078278 1.10992919920144 1.22843287146949
4.14262737959609 1.71504718109214 2.84998440546292 1.02390219688964 0.86649371789533
3.88180407839139 2.11392807036991 3.11982538220749 0.88157401899005 1.01812459602059
3.93460254975695 1.94491610306769 3.13196703174547 0.949139774145485 1.10825810994752
3.90602061534459 2.10466858039088 3.17177960168887 1.06279182965201 1.1108687606981
4.025084010526 1.83675898005925 3.0625304563959 0.895748625389788 0.967854218074542
3.95479637032569 2.01263469493036 3.0470571919218 0.923421099909204 1.14209542921217
