"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_delta"
0.229655647722487 0.223638916607898 0.227645885794291 0.169123551140071 0.274448942109815
0.145554626139309 0.193755416210991 0.237882815789838 0.119897683003853 0.257589471129542
0.150685598533609 0.212044968897481 0.215232856533071 0.111497089497122 0.223579408029159
0.164585872384173 0.288910575663553 0.298253943353932 0.177414783529834 0.21621617281682
0.149673894013354 0.181136733310815 0.17072116346892 0.119177558725702 0.270383261886186
0.162657882477348 0.192139540961359 0.244762604987666 0.156002391843745 0.310766430253509
0.165861255986535 0.206300961377837 0.233872231654053 0.15925467212253 0.316430419508576
0.199513895078815 0.235953743400906 0.278584764217163 0.232973338664832 0.299343596729428
0.158116965253089 0.185777475465543 0.196939590613035 0.195084399615193 0.348648817125786
0.185991538441739 0.188152852479802 0.228016765038762 0.100235994148958 0.182407429062569
0.124953496849494 0.139044798116793 0.180670262049417 0.25339935231304 0.494073623198936
0.1690914419056 0.186189818117808 0.203034063465837 0.17188774435041 0.34465339388562
0.22081119496893 0.200849205369469 0.281247510536798 0.227361453437596 0.297337404769009
0.187458601065513 0.174434293372591 0.168882004375046 0.119725341720181 0.26450099617634
0.176740501176724 0.199312251968679 0.245335983211142 0.191087906811492 0.310437269921434
0.147249640754946 0.18475934483035 0.214893882656731 0.154216157707033 0.355664685869797
0.161324758054195 0.127861074771171 0.241560328568849 0.132594275461107 0.274058143302067
0.175627904514086 0.223683680598469 0.250285305356043 0.129008641819121 0.244599270440391
0.201093852227264 0.182594616330844 0.211352166714861 0.169135112550575 0.287940635711696
0.153669240427869 0.16492005419874 0.224108501791094 0.105511788009942 0.302351716394251
0.159641128804516 0.185993624518574 0.202313531835225 0.0932972250128575 0.247781309760546
0.164202919667188 0.214821789764745 0.241670320878592 0.117878051861203 0.264817863756508
0.153332262780071 0.150328135099065 0.187620494339501 0.162919754548089 0.36234917749897
0.203191559238271 0.232497269976528 0.254612062230232 0.341816685556376 0.386367100371807
0.14722158001447 0.151681616197718 0.179742618607395 0.101563454849428 0.301411102542627
0.173397029039391 0.168320542095575 0.21853932884669 0.155071371075803 0.381622118143087
0.167036418202598 0.21101692643933 0.223865262079795 0.15969927036861 0.308360370734238
0.161100026635473 0.215368406221255 0.216186416938731 0.163330494165763 0.289751306951715
0.192847925711717 0.197741281092469 0.241931491912215 0.222406073000306 0.299921344773996
0.174862144440082 0.195069725567523 0.241819497325698 0.0985664884316913 0.234550513866049
0.156420504398061 0.172626801006086 0.193589408130392 0.0798527761402683 0.192437127286835
0.175762253516565 0.175038256926479 0.20205340348527 0.184427125780357 0.347555482633515
0.152514348649597 0.121692472596176 0.163740942078374 0.141204091545698 0.380304759476483
0.185827560555899 0.211709460343192 0.273109622400976 0.146278972694318 0.2860490423012
0.156933358192038 0.181963521865013 0.19639406760549 0.136998608832127 0.343589809554504
0.00101624535302179 0.0010724137748286 0.00103012663096311 0.00107841535141293 0.0010713725153005
0.13911759735615 0.131213585404491 0.150565519832911 0.0886521601655262 0.32335071200669
0.163856424527021 0.163034881250893 0.189996233811241 0.12807829781861 0.293325649816343
0.127695530477792 0.216749055562846 0.299979531760544 0.118475572322005 0.213402936107355
0.148383122032556 0.177865383775344 0.196133100427401 0.110378897116352 0.293533733350446
0.281725259362117 0.290657752655385 0.299456622662816 0.253085822578281 0.271067824352596
0.153890550780783 0.191071390026136 0.227976898262894 0.157696417676126 0.387331658369036
0.176010958487667 0.19376832492138 0.204030434628086 0.134751514000211 0.247964266312658
0.139967487861525 0.17185734433086 0.194329650358632 0.131229695740914 0.309454458186894
0.148494070555554 0.170407060305306 0.144187458723123 0.126426804920426 0.304058046796494
0.149355911415775 0.21251689076782 0.229552415340846 0.243956598374705 0.336786528808295
0.182844969994075 0.164402407060671 0.213765628951499 0.135388123637489 0.288290586332525
0.159464326728829 0.165580979562146 0.178471590989552 0.110537072406143 0.305494480097215
0.192624681531004 0.187666219616771 0.247096326365035 0.172046739800865 0.289690883176318
0.105724307469095 0.131873714696165 0.151162384612822 0.084974052087702 0.436740802478536
0.152055394173738 0.17431168456646 0.193274877909002 0.103619780999031 0.285371802468312
0.147894837171692 0.175656966508237 0.170602151751826 0.149485344125879 0.343959970647541
0.166855744810416 0.178205873818226 0.191007295416723 0.181040052497431 0.346118608790831
0.153021408801405 0.190394816027086 0.19484340331916 0.154589747043917 0.347913138709419
0.155834561646877 0.173461871457062 0.206827488896548 0.0927697472351536 0.254152372286543
0.165664292377305 0.186829073437006 0.220898353914093 0.1988078381614 0.34998803734048
0.211305352017012 0.222851300126149 0.242072247027161 0.160060623173198 0.271819267651474
0.198202490317831 0.164385275662128 0.19111303834231 0.170449593681095 0.287105767307976
0.223768330564394 0.213939829876374 0.258366098637075 0.0921490907270171 0.164774861443085
0.14447088831879 0.216205814966026 0.226098255177868 0.0970913507262767 0.175723946061681
0.161802735684359 0.171415651508159 0.187230470654682 0.0944109248898361 0.222070195070357
0.11723156084595 0.150449440016712 0.169820685856435 0.108770342485012 0.348272557311727
0.158906798780462 0.181960048636008 0.186656267977468 0.138755400377309 0.29529620272259
0.167493964204896 0.184314478255989 0.208623521192788 0.139888578772034 0.300705652428766
0.122826329296704 0.13619061042049 0.16814255852966 0.158768378027168 0.445960911023092
0.202565145684529 0.218102829842133 0.207187884756116 0.157627320162464 0.249728001767322
0.122228397535679 0.129254492598925 0.170170306845075 0.112490810728811 0.402768642608044
0.160336064552258 0.172755640316395 0.189321192110479 0.124557722432895 0.309789688369713
0.14794616770184 0.149932874719586 0.144940322028776 0.132388554959729 0.383367223362758
0.129707857853493 0.17169709522202 0.170805530376076 0.128283121669505 0.289411259148802
0.174957436440348 0.201676292486007 0.197114350231695 0.104558458200421 0.201821896621318
0.15005610768779 0.161914143232958 0.202799369876149 0.107739010606248 0.328687763792588
0.171160603745099 0.217093811673728 0.191314577185835 0.132744169994668 0.250504917207391
0.170460261925704 0.235005202691658 0.236457894666905 0.196578029924358 0.303177647892719
0.185509201733412 0.201893584667661 0.246261083912823 0.0858751199913318 0.196895213492694
0.165329044261783 0.185827445370573 0.201116372000995 0.17531010235066 0.326901367097204
0.124842828313971 0.22877643116677 0.261949940750544 0.130117645642377 0.218400009698564
0.147231592283764 0.173573005224581 0.220302631504229 0.125648999433107 0.322294033737172
0.190282023493571 0.208552883857844 0.225182558818802 0.118544226363256 0.260385350074283
0.158742185362679 0.162035722596651 0.216405893761474 0.174618664152615 0.353020321628138
0.248725018220869 0.275182358548071 0.306706473366327 0.158239953480359 0.210297949587952
0.187985949132012 0.208381092704375 0.224371617753436 0.162965972237794 0.2937057645872
0.177741074380467 0.185266118599334 0.202545946886758 0.122925621094722 0.26371362073161
0.17009881802822 0.217608300381524 0.230362653625163 0.153158981740538 0.277248995259403
0.00175459134936089 0.00192857535621571 0.0018528631603848 0.00195287107001037 0.00195321511890899
0.142254983145318 0.157548410292824 0.156365703966937 0.128393431788506 0.353614262874974
0.223990712715991 0.224942030584149 0.246446220198611 0.227370034791483 0.291441660428437
0.191808651637484 0.138004862177823 0.170624764983221 0.105130419016446 0.260272019815577
0.176891694133721 0.183209694931445 0.209362148398982 0.125665972437243 0.251365762178689
0.182759340197419 0.208659592710838 0.237623545530629 0.167252654882921 0.31475575791089
0.190423968117545 0.180192983561374 0.23254529804753 0.164274557840684 0.300235769901169
0.181721763408912 0.199412661001454 0.234849131208635 0.204528276847012 0.356009406500461
0.180484397332034 0.197646160236561 0.230156946403255 0.117110805607617 0.231233516139152
0.112842864247649 0.175963040758171 0.186880386955886 0.0892431195692826 0.252193338687788
0.167386223952411 0.180455383086394 0.209414939026831 0.120680790566722 0.279634610370733
0.197220396360733 0.18225576272429 0.246092160008248 0.121429107460598 0.233008605884683
0.202736023799144 0.229721410745726 0.259984641547828 0.157858681182298 0.273982655979392
0.271279252036769 0.183712974832089 0.325059102528611 0.141612747839008 0.217793470542034
0.171156483645349 0.14840359968733 0.158910755442115 0.132014145774586 0.285253583431921
0.216915120914927 0.18308217746797 0.237578974864258 0.140560098397848 0.251343750121859
0.150516438415913 0.182777155580944 0.186503299358165 0.1455940751113 0.331201401924649
0.168272179278378 0.188833739623374 0.216588802306625 0.249207007130232 0.377762140925216
0.216350580241871 0.211600386267946 0.213831677723807 0.173807067576139 0.267956509201279
0.185013316850402 0.203459273077277 0.242433664120831 0.114668573323886 0.219571961481787
0.206107014900048 0.25895953104183 0.269450504253949 0.189008910431954 0.285050003851899
0.179973930883778 0.22447545258568 0.243831119590856 0.173404635987935 0.280057136284814
0.131858297458573 0.124045736416484 0.147748320780516 0.12491782293186 0.380851515031964
0.132183483683908 0.26402831155903 0.2788330200704 0.154131197746492 0.264140982387303
