"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_delta"
3.6187181775542 2.22115290134887 2.94696427820404 0.833934819784295 0.578263603591255
4.16423242154978 1.97602500351301 2.90293740740189 1.23375816203951 1.07890315833034
4.02006122167669 1.88672477884772 3.05865652165445 0.98722598973465 1.13136881114839
4.07746117642414 2.16067676891658 2.94293990502586 1.20974908881186 1.02711902045936
3.67407543156905 2.14099721478674 3.18370810557163 0.861582640856318 0.510400617321334
3.2973427695357 2.83368170016581 2.63951299828961 0.704284475302202 0.352963623114113
4.24657090826712 2.0286973641595 2.83614683611418 1.24719049490033 1.47643611435584
3.62851036330211 2.19827640412914 3.27034036695545 0.96815114226024 0.85850110322075
4.01024058388857 1.99568174204653 2.92676093361558 1.12809615905624 1.14061335719416
4.10975992293729 1.84432507088041 3.01916226666574 0.993331422699737 1.60907504929938
4.04885098911162 1.76197409095584 3.0422228273451 0.984590350431119 0.842547025799234
3.88947943688923 2.1921529815875 2.8612268343285 0.847763493356465 0.998970011266457
3.97492379313565 2.1957425319401 2.67821677683113 0.688535277894302 0.560067394253275
3.79883925894333 2.18460175451852 3.04610027718723 1.11401203607435 1.04894747448162
3.98912071407508 1.77302798009466 3.02279007392193 0.774785450025246 1.12963142343659
4.07056877673956 2.04698152832046 3.03022346275962 1.05967681552453 1.27576401690362
4.10562660501292 1.79838426683281 3.19560921819559 1.09033739545386 1.10719656131314
3.97581135967906 1.89372552896913 3.06906905510767 0.904349543609728 0.679946380964417
3.99948845126797 1.98913877261252 2.92299486727634 0.897396270056957 0.911733615569025
3.98186599846837 2.06057968986761 2.89962402899976 0.846813810703741 1.12612125378811
3.88084375728015 2.16996795995503 3.07799613247655 1.12632104657534 1.32348253242322
3.70142689952332 2.13793495084722 3.13696645051647 0.771805758476845 1.18288802552133
3.8738710240025 1.86961604982623 3.21072000200048 0.80911302698776 0.828522882211194
3.9602935703111 2.0645555299675 3.07165398943765 0.791733462020777 0.832781807845146
3.71622069815647 2.57230923867034 3.26269479209658 1.21944598966386 0.82358985478025
3.71356670270443 2.35457039073073 2.81040180634421 0.837501111614306 0.893400971592675
3.70137040393936 2.3270431336607 2.8244602025087 0.988562680351112 0.87046914789865
4.0489817542627 1.80380934735159 3.20957750436941 1.04967818752313 1.25668732526864
3.83949098179109 2.28183033337356 3.22864579706059 0.908619176941115 0.993549776006458
3.93236390910616 2.18603802513932 2.8861747743029 0.889821136948915 0.956207213231398
3.90942167608722 2.12348091782335 2.85423967177332 0.919964510033509 1.02518502669628
4.16375482000972 1.85508155490164 3.01428014790851 1.13902318374686 1.32936806416015
3.7807726868813 2.08468292748683 3.11659451274791 0.87246881483462 0.773376545111618
3.85132885750977 2.38833961576476 3.01530279565765 1.00150087610398 1.13437702638014
3.83349013879357 1.74937313041365 3.20096507516159 0.933893171242842 0.892385968446096
3.84548470194892 1.99263133729201 3.03495978385419 0.82943774180596 0.744232137915682
4.07803975237504 1.9669383338598 2.89451639043574 0.855907241332201 1.2771991600325
3.97110114637131 1.9719919885316 2.95839272075487 0.942149121586346 1.16466076522755
3.76658625564258 2.11542832254927 3.24858721693226 1.07140670615042 0.97148440072221
4.02519499345011 2.04041877188502 3.06120990955601 1.04222266118037 1.18085926960384
4.14999864141944 2.14476029404274 2.84827478204437 0.845911599523014 1.1463167804213
4.01919134299386 2.01369699657263 2.93137119249083 0.844591073987508 1.1366661310176
3.90050285667335 2.11449081865217 3.06330544373439 0.871997294500293 1.03435021755377
4.11626380059702 1.89428278275444 2.8003615814487 0.835746506840577 0.986952109120081
3.5408007113237 1.86498452003291 3.49026057605291 0.76193629791235 0.395935928639282
3.8811125305327 2.16742211887877 3.09821453939315 0.963235957608217 1.11453331451384
4.03978338251904 1.59577014816257 3.22871616898566 0.872424004066727 1.07285114199247
3.99124270302185 1.96842841030955 3.02277485426336 0.815110346752179 0.923900806192872
3.75668742481523 2.24184713045706 3.30292971681156 1.0008062312953 0.53507216481937
3.90439857313777 2.16163029298219 2.92415753017995 0.948625994969462 0.845728645315546
3.07255780175684 2.75422033329207 3.39656722681138 0.834187726419231 0.422105004251036
4.00739358975415 2.12030959861999 2.91238502194226 0.843288624856053 1.40183995038893
4.18314763215681 2.03810544273883 2.75014436135793 1.08008861059454 1.11379089138677
3.88709229219875 2.29707264560957 2.77030025842892 1.01498166148737 1.13447933455164
4.03962005439661 1.98513349561523 2.88215985633984 1.06302648187261 0.813486658008097
4.03956877318789 1.98274262030277 3.03672471904354 1.08553843396051 1.23736288192049
4.07352613893767 1.88212056585151 2.9033891891088 0.771812958593253 1.32817426496516
3.94446157108631 2.08010019899563 2.99127337537612 0.933349115769952 1.08313406295901
4.14859218010922 1.93440604477555 2.89838654749105 1.01869042651811 0.995190115134921
3.13211023232474 2.7879441816666 3.30371885903743 0.824452089295907 0.324443566826103
4.07834330464109 2.20536965714246 2.99464954364723 1.02596204799658 1.37147748575838
4.04075551681805 2.20129112454491 3.13669913691873 1.29583905027852 1.15845943405131
3.98338250395647 2.07507558098731 3.03935980735102 1.09150537664119 0.989740419815347
4.17952658502968 1.68817019499083 3.18415949775257 1.12085818019054 0.8008274563534
4.2258848093714 1.86746882901752 2.88317877129807 0.907992110825228 1.16223715499731
3.8355197200669 2.12675046109376 3.14859400594019 0.88964885320203 0.67715370151803
4.01010865873914 2.03792061598675 2.94983865959341 1.0070592032949 1.09185995558957
3.90954947808416 2.06760149362448 3.02646427181194 1.03298740711557 0.641833183889296
4.01357743517531 1.92511724819908 2.85129239610447 0.921082248398019 0.858013025769347
4.14549666352695 1.90402290021368 2.8125597989297 1.04469287039364 1.15799165631025
4.03932137586144 2.21500162292665 2.86574719353396 1.13774662186171 1.59400867376416
4.00170300380239 2.2860945666518 2.96511346697596 1.17391182129004 1.0982680224951
3.88492982464838 1.59003620108485 3.26598881604727 0.839323345125393 0.73113405448956
4.1032844277565 2.05060341678952 3.14294086351999 1.07412379838777 1.26454573870216
4.16293463562237 1.91373879023207 2.98581888937799 1.10039015693792 1.50072445208043
3.97858068827322 2.07002409944632 2.39360213336783 0.825406060814319 0.492655356921258
4.03827106029617 2.30338386513205 2.64194776192009 1.17897535624818 0.861130063605317
4.02949734346674 1.85732881569047 2.9537657380841 0.97011289606392 1.02345869527528
3.94984886810896 2.02068634686019 2.95839518268063 0.950709885220659 0.829523734144883
4.08330534677297 1.39244600640819 3.21609476307644 0.868700530414242 0.584238625919859
3.77829812486662 2.17940985381499 2.88666799169879 0.827165767256828 0.752558777221915
3.39184936887579 2.50879249466474 3.30441928223287 0.891267701297794 0.479660805452391
3.79632745248469 2.41635758859876 3.23773899450952 1.0134512514268 1.03312654916526
3.97484430210996 2.08636792069828 3.07489203272951 1.01616849753574 1.24310827320163
4.32064700324068 1.80709843538822 2.70048368203454 0.983675565934832 0.691463972365352
4.02151273205398 2.05299908480567 2.91457002745855 1.06721778593416 1.25930663557484
4.14261778813935 1.91249420106966 3.03718203506644 1.16236799481168 1.13261629229647
3.87378376190595 1.94564592788472 3.13986794946903 0.886022062556567 0.756835400814741
4.14502512903947 2.20201878601414 2.9691627192835 1.48689586379392 1.91310014273514
4.16604715762068 1.78595552080816 3.04049950231378 1.07811855125892 1.39043489037491
3.76929551433248 2.44741141418958 2.86578054211516 1.03633296160416 0.80493154003588
4.150426577488 1.43434938791435 3.29818717698081 0.981900928019127 0.971233324645394
3.8450882439089 1.79419489826606 3.15045986560258 0.951891310796748 0.9288097279818
3.96613811425003 2.15982067652185 3.00763021603396 1.10910070435687 1.02524090431052
4.35146246558264 2.03768849358399 2.85039511647725 1.41259005766842 1.27453270376331
4.21895211144654 1.80958656143596 2.93725280406725 0.84368658024969 1.1918482662935
3.54523612806696 2.5597488680453 2.74898791371763 0.909730355843555 0.473666673459104
3.79051788709155 2.28457149761853 3.22922718940987 1.02128968164239 1.01505004623378
4.07819776749847 1.7451980341719 3.35888469610681 1.02375417624219 0.769358757831558
4.04044118141454 2.06154766315948 2.93322635594122 1.06588080584858 1.45059209746938
4.14360839900368 1.84870843402073 2.77325329997188 0.704060571836362 0.632361088911652
3.97688608995438 2.06051470305593 2.82630108074127 0.868884985556133 0.875258178271098
3.96977329877946 1.80928487473664 3.05468216684988 0.872586693280571 1.00949826767022
3.4785340499285 2.49799282969387 3.22934731338547 0.692530392672797 0.749629914374282
3.93155133895288 1.99652478923316 3.01224238029956 0.947532445519335 1.01251732994488
3.5076432993852 2.84722231538976 2.82081380971114 0.748443305151444 0.681095021814758
4.30579904427058 1.66557713436524 3.09050458873976 1.2107627875633 1.70137712394246
3.98398605079585 1.97081269117559 3.03920312469607 1.1466178864768 0.937030851135204
4.00215077834285 1.57389825574535 3.24588563860087 0.938636426034783 0.96019811679836
3.80623221813862 2.20557619576154 3.11031704499178 0.861788812677186 0.970877997303604
3.44498248479809 2.48658402668642 3.31579547193855 0.96285898845015 0.657926750817318
4.05524949537832 2.13328015188531 3.05149246077537 1.09332586725904 1.49345221327129
3.91562023423149 2.31951306344919 2.64276636442236 1.08946069258248 0.94822453441012
4.09440023462338 1.79175850312183 3.16758646192403 0.896037522839626 1.29055754403783
4.14046269902801 1.89099812828404 3.21418973426399 1.00669777933218 1.71294909655126
3.93497371376585 1.97967224777708 2.9400234321206 1.02187170696512 0.887995562392781
3.79467705825455 2.27656867667162 3.20680343676965 0.834685003894698 1.26662840168835
4.13123746853655 1.81287332896133 3.20946976839379 1.06081939577084 1.46793227621105
3.47264946759922 2.2906916049063 3.27437126286211 0.98829843158789 0.554264526099841
4.01375168799572 1.89671858091049 3.07256004440827 0.991840668455124 0.980360406551952
4.03682286544592 2.01738798838485 3.12962566230258 0.885351931061523 1.58459359182348
3.57449097412669 1.61532843092687 3.60703261942904 0.975853895711316 0.519581436351374
4.17367211504924 1.76853115447632 3.07818265099427 0.973701785666008 1.6324779285727
4.04228963252758 2.0358292429782 3.04233797443214 1.12397142461216 1.29768886607903
3.95186473388743 2.11601352284836 3.09958963800547 0.857910228790188 1.61744827724249
4.08893668070969 1.89781593121532 2.91670949623788 1.13296759865605 0.938040250427285
3.93400602321413 2.21819601785241 2.94606885295754 1.04271471855445 1.02811443316708
3.87949155070144 1.63360315381223 3.07362240516737 0.810623795906298 0.995886347153772
3.63949423419286 2.35785064600295 3.25003061362218 0.813631591699826 0.813181143603308
4.12192480540779 1.91071400059011 3.04322912204166 1.1687173976923 1.28142817845466
3.93312916746147 2.09768120837266 3.11707525455085 1.12277247901175 1.16749745044064
3.91350438906691 2.04774996137371 3.07245945845267 0.941352968965534 0.86942068639643
4.12764189841502 1.99878191744871 2.91648352846081 1.01286635884471 1.6138662764589
3.89312315740936 2.18781969557119 2.88672709023129 0.977961855610889 0.993433156774385
4.02661073705279 1.8425566965546 3.06340394914583 0.911169760557663 1.14066689215792
4.20576869944681 1.9697951327866 2.8883923824046 1.14479212717125 1.3287856730085
3.99146781399269 2.2194719752776 3.06668457640699 1.00275731426729 1.03859036160859
4.33673357496035 1.83788942238411 2.95924321726222 1.14774719683929 1.9477512790604
3.94473191954299 2.10638053732232 3.04815887782537 1.07577187584347 1.1310974786328
4.09822367273946 1.99127298052932 2.85725233567705 1.22481931372785 1.28906866892724
4.04079954522788 1.95246617622804 3.08328306740931 0.989825699546476 1.30312307585788
