"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_delta"
0.0388642927146975 0.0548524146644447 0.0313691374500331 0.0340584090612224 0.0705042917396747
0.0322123862673284 0.0463990465842889 0.0310626628590536 0.0378338101869189 0.0753753592765965
0.0373755640017272 0.0520731073090317 0.0309655623385387 0.0364166194698253 0.0728205227169385
0.0402699113107292 0.0504249077195882 0.0313437383028888 0.0374519827730117 0.0687437973555202
0.0352210143747524 0.041553562331336 0.0248489914694586 0.0357297515093663 0.0665020759027211
0.0253954006425682 0.0365129325352449 0.0198865722624015 0.0358740840702186 0.0661048363108648
0.0360509416530942 0.048358476249307 0.0303270591539253 0.0322550344395929 0.0683034010292281
0.0302539983955238 0.0345589430424852 0.0221351755012871 0.0364314730115738 0.0743884419202379
0.0358048773389072 0.0523012012842277 0.0291232312727288 0.0367354480879547 0.0785724462326268
0.0373043333410427 0.0492426773778266 0.0293680595724581 0.0332103682184443 0.0683801986198204
0.0376066336750217 0.049156474561094 0.0300944129760647 0.0358285792447223 0.0716154230579815
0.0386827217864723 0.0533683341005959 0.0317032141430996 0.0364173015955863 0.0728287064907624
0.0351570727891085 0.049079199831502 0.0235616316275523 0.0341966667627421 0.068553808184445
0.0344455897603045 0.0481887571796025 0.0262276928574462 0.0377285689745769 0.072417232212038
0.0392677257035129 0.0516674466581199 0.0273261185838323 0.0381529564316408 0.0735680032842143
0.0370393336470517 0.0492047737444247 0.0303855770922867 0.0371679693321341 0.0746938872582054
0.0376855281783873 0.0499634857148513 0.0307705447961226 0.0352340843202816 0.071417922425568
0.0395214818019179 0.0543937053737384 0.0249815696283121 0.03961902926544 0.0692307532464898
0.0335345368430099 0.0462444113132773 0.0296227453548502 0.0369934854383994 0.076294118257908
0.0415296445343597 0.0569131689072371 0.0329227532373403 0.0366385201990442 0.0681323839376017
0.0335919854053769 0.0442331856048045 0.0299529811953147 0.032620350583315 0.0703708871375708
0.0221936676949257 0.0377147517876606 0.0286625262067121 0.0334752488566464 0.0671460743043765
0.0383876568898776 0.0530344826493756 0.032044680758571 0.0355084945274139 0.0732634949518597
0.0352391119679459 0.0517597369312141 0.0320078364801782 0.0364001362539433 0.0716768432293476
0.0349770322647121 0.0351618602534402 0.0233821816525487 0.0339529360624364 0.0713513448242719
0.0333561863092015 0.0425129302657692 0.0272379838293885 0.0311939378882714 0.0702934258243846
0.0391484173276462 0.0545834216158502 0.0326770941835182 0.0367404586292033 0.0716795490033318
0.0405249211200289 0.0551740099100697 0.0296581705070023 0.0395877581483522 0.0708666187416564
