"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_sigma" "se_MLE_delta"
0.0754175443037534 0.156728118750713 0.0912392364938911 0.0983593023072627 0.187237622844745
0.132872725535873 0.163156215141806 0.107459641850709 0.161967066193266 0.230572609202878
0.120559195799028 0.147515908454057 0.0974221582562618 0.116719602848854 0.236704427637428
0.130894720154563 0.198692696763411 0.118846821860158 0.16149873170551 0.232903366015049
0.108570123185984 0.175785915155102 0.0953627015925333 0.0996209870025851 0.164121966961144
0.126644319580289 0.143328965811222 0.0984721993166762 0.0801071336626841 0.160151739359976
0.117234607987103 0.137885959144751 0.0955692270176241 0.169599016633718 0.289256542701303
0.0758427670265973 0.142083091916721 0.0885294186751466 0.115394725405564 0.208056365060798
0.126470352813752 0.170041301657064 0.0978771341042918 0.143442533164376 0.238707773301418
0.121599167580669 0.122937605816767 0.0880965884658764 0.121787622103818 0.301739627757845
0.137631608557409 0.165171859781719 0.116301338214834 0.118802375198526 0.197134947926883
0.128819768216434 0.11143289954926 0.0855782714513336 0.0902351491916271 0.243344812498969
0.117005990394721 0.127891506009059 0.0833006202220486 0.0734385900638275 0.182765588214763
0.0842675644571002 0.1334520588842 0.103045329403867 0.141555312457169 0.237183307270238
0.102033536488467 0.12568116280505 0.0875927004780959 0.0853510793041285 0.240966625714665
0.102393417600368 0.149871963431546 0.102933720104974 0.13337225420266 0.256563186140346
0.116766911847238 0.178429271297931 0.105422635111947 0.150237126988114 0.24013337380112
0.151337646415553 0.19483445917589 0.118056431200837 0.104115488450179 0.18880188238882
0.124806042165117 0.159603716353892 0.100479401144819 0.102666482411284 0.225380001709565
0.0916844572367975 0.133013662713284 0.0913948971501733 0.103747897884318 0.25738118453565
0.117165321141797 0.150771388846689 0.0905537822770148 0.139791557474218 0.274192629795504
0.0811706579634516 0.11789547006866 0.0840337455021858 0.0809117032234376 0.256713071782839
0.104868764785293 0.145078649724896 0.0978277400217695 0.0920013384011714 0.20508827253994
0.11247318126358 0.159489940983903 0.105475866138913 0.0907040871146568 0.207352132584885
0.132339841465169 0.121565385363578 0.0938287080914169 0.147004189670822 0.211793726758071
0.0663066545680593 0.12271950996067 0.0914125178197456 0.0980168450209015 0.221703802663007
0.130962811130299 0.140412209912072 0.104312077373626 0.122073144031457 0.215513273450485
0.115800243364193 0.15333028618339 0.0971761030866325 0.127059033152717 0.26194523775342
0.132980258119423 0.164957183711522 0.103904788389164 0.104558543219416 0.225801430486871
0.116900995435863 0.16957953027151 0.109700472380899 0.109501050765496 0.219909063197601
0.106221430417596 0.122558792044206 0.0834495935785943 0.103895646074666 0.241037111331859
0.129238743266968 0.139587417697277 0.0925265455023993 0.143268827906648 0.272390735499105
0.127993006200314 0.171327937211259 0.111658113264374 0.108634820925753 0.196612524894027
0.125190565278094 0.166630611178369 0.105704760707613 0.11987719532034 0.229529583655889
0.117115706327372 0.144572133280678 0.0981775528500493 0.110903862232274 0.2209916941889
0.128739815288792 0.157894204952479 0.0966394013347458 0.0929855134467213 0.199528932420193
0.12377951067347 0.133729806932538 0.0813639259838834 0.0978214183206025 0.277206890767716
0.119077816616624 0.142544824220878 0.093456709885022 0.109335256800314 0.258817235686177
0.0873405171653123 0.163509971319334 0.0983728502141298 0.150846414247751 0.229592342988387
0.121448253364453 0.16543982137496 0.107702176120467 0.130219316445917 0.250210668157102
0.109461510224202 0.127208245105611 0.0909861587769373 0.0930577559972235 0.254815841063504
0.105889888989853 0.138960982044791 0.0846177383813622 0.0948229479450859 0.258452109381098
0.107468524003123 0.164271431922573 0.100298605455878 0.101583643542851 0.226817296718127
0.101401869434777 0.151237079620667 0.0921672929119185 0.10227069663785 0.214813337006697
0.123998936453154 0.140235792559362 0.0824046414954281 0.0823237123299077 0.164505601228585
0.115114204145216 0.14893277814863 0.0988983421093416 0.115286089204464 0.231253205767325
0.0982188157069884 0.121881211196553 0.0812864247469761 0.093532286141126 0.246509167299311
0.122575918813236 0.147031058574033 0.0987694683732776 0.0914031973494861 0.21999919222735
0.173648761667595 0.183117205357466 0.11574837106668 0.122170284911586 0.177761169346329
0.130404036653281 0.167341797288826 0.107189800407192 0.109324646505029 0.202951926288797
0.0786440755972177 0.150936469406493 0.103414759194892 0.0941847573951682 0.165742783330278
0.0967178478996661 0.130779931288495 0.0882435292477394 0.0929510255048181 0.263726623692641
0.125855444437344 0.170383502632213 0.106637809619272 0.132010595966742 0.235173631209708
0.112168452266183 0.135414268769037 0.0930448416259827 0.127777535995215 0.252481639949241
0.137118014826835 0.169049356203711 0.102091546400794 0.124714777986083 0.207969746480645
0.108632255250793 0.163836424663826 0.0997001815948574 0.144954842392064 0.265946865753369
0.101098018043019 0.124198964685742 0.0752461261338681 0.090360459230731 0.285370079213815
0.120462915390752 0.162130922801477 0.0994280352830054 0.112227368207178 0.230146175585153
0.136846289249374 0.175650705645021 0.107488267373822 0.121959828212298 0.221355435588331
