"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_sigma" "MLE_delta"
3.96845498488321 1.96765347985119 3.0099871401873 0.952481484549018 0.937248899112623
4.03979806282454 2.05243030299297 2.92138486855086 1.02309281275565 1.11388248801732
4.03813737202395 1.97660014618735 2.99839611347364 0.996427356878054 1.03739178971975
4.02582162189363 1.94094891123666 2.98526877523582 1.02528354413601 0.935915874596584
3.93507035395169 2.09446010490323 3.04905865142776 1.0012590854887 0.856988972948815
3.84932670757621 2.03632411541075 3.09521995690972 0.968960560745406 0.896727401823306
3.9301476681756 2.02954045323984 3.00611626195315 0.91197818880742 0.916958865037003
4.03597184397738 1.85892593640713 3.02294202638006 0.996430276008113 1.08600978377221
4.04043995147796 1.99752718638231 2.98972152338654 1.00903986835322 1.16970030870652
3.95606629160648 2.00417013623435 2.99035393712061 0.935889141148969 0.900046005861766
3.95835089676992 2.01641884732091 3.04687309094301 0.991350825916493 0.98281317238906
4.03057464802198 1.93104781438151 2.94280948766175 0.986351910009537 1.06549258347405
3.93254229505941 2.02286260945995 2.89452040832101 0.947602475356927 0.88323708588649
4.00387903319645 2.02876473813625 3.00730126773002 1.03105285901009 0.999921902107077
4.04714847987018 1.95739840482452 2.95701018214708 1.02330430729715 1.0837408477949
4.08295456736245 1.97815912702465 2.92057565024931 1.01054106867453 1.08789858920795
4.03146034287817 1.94336250617476 2.96022625769469 0.971534067657018 1.01359018469078
3.96591553039553 2.06103992432187 3.08840088073962 1.07186792668614 0.985207665922763
4.03278655924067 1.97141022588262 2.98292792834726 1.00731216079635 1.11701108456617
4.03236472500116 1.89629452115356 3.02814279823538 1.00320478552661 0.934764821860612
3.96585811301821 2.00173004220408 2.96412946448869 0.92061310032453 0.948751011643265
3.84555366581797 2.26623347329558 2.95035172327106 0.928358401625455 0.899522938306015
4.07582337462853 1.89484628963685 2.98033896061767 0.978348604504902 1.02907396040697
3.95314220432304 2.07957440873129 3.02211772912826 0.985966749916201 1.05142027007202
3.95651211467049 2.03444764678819 3.16306136364573 0.979972074336858 0.938333952787878
3.96841860214122 2.00846847975148 3.0203446998342 0.889761758716683 0.974347111298798
4.0407547593292 1.92711807272692 2.98587856692226 0.992798007293688 1.02933193644666
3.99148196609877 2.05448386218211 3.00726202479648 1.0537940064337 1.04340470414039
3.94933794988368 2.059174366665 3.02708044633938 0.983767399909422 0.980168884899194
3.99389242486336 1.9883856954784 2.92464759655259 0.977939580902637 1.08334318045158
3.9650356291252 2.03209630803275 3.00486481830748 0.964577746923525 1.05386554290708
4.06171846518943 1.97702301582481 2.95599628699179 1.01880516436629 0.974392386010462
3.97732838996272 2.00261874600381 3.01532672714698 0.929115302820023 0.9380529364321
3.9764934378759 1.9867564559569 2.9691823249801 0.968602583482473 1.02654626374781
3.91888367483403 2.12285709270577 2.99659085849487 1.02359849518723 1.03378004397797
3.9909537677382 1.99990352683528 3.00494740171394 0.974655246233833 0.97553004339148
3.94130515526793 2.0493826522098 3.07220433819311 1.0045033203481 1.02340379293062
3.98189218623259 1.96868268042151 3.04085200197628 0.939461442798793 0.952418011952088
4.0678283228196 1.98223184042566 2.97056909993631 1.11903686555515 1.13005623561438
4.01357584543323 2.02767556687279 3.0375705925622 1.05776537009386 0.997592794272425
4.03420534827468 2.02858855960957 2.95048797538104 0.993150126443299 0.969163925385136
3.97295666287834 2.10491946021172 3.0194448077164 1.0566527602501 1.03719028373429
3.96688121238051 2.09130305931959 3.02547468576078 0.994278167513105 1.00146421975551
3.98494267887001 1.995289578739 2.99131083976262 0.955504808746476 1.01609909753451
3.76610133065085 2.21959633216395 3.10548621651413 0.960281782181322 0.990000621692816
